County_Name,State_Name,Confirmed,New,Death,Fatality_Rate,Latitude,Longitude,Last_Update
Winnebago,Wisconsin,3,2,0,0.0000000,44.0751600,-88.5252200,2020-03-16 21:26 UTC
Pierce,Wisconsin,1,0,0,0.0000000,44.7227332,-92.4219232,2020-03-16 21:26 UTC
Racine,Wisconsin,1,0,0,0.0000000,42.7256400,-87.7895500,2020-03-16 21:26 UTC
Wood,Wisconsin,1,1,0,0.0000000,44.4752300,-90.1606200,2020-03-16 21:26 UTC
Clark,Nevada,35,19,2,0.0571429,36.2170997,-115.0246913,2020-03-16 21:26 UTC
Washoe,Nevada,9,2,0,0.0000000,40.6869602,-119.6659910,2020-03-16 21:26 UTC
Ormsby,Nevada,1,0,0,0.0000000,39.1647220,-119.7763890,2020-03-16 21:26 UTC
Montgomery,Maryland,15,3,0,0.0000000,39.1363682,-77.2040317,2020-03-16 21:26 UTC
Prince George's,Maryland,10,1,0,0.0000000,38.8283862,-76.8458707,2020-03-16 21:26 UTC
Baltimore,Maryland,4,1,0,0.0000000,39.2905800,-76.6092600,2020-03-16 21:26 UTC
Howard,Maryland,4,3,0,0.0000000,39.2511278,-76.9312584,2020-03-16 21:26 UTC
Harford,Maryland,2,0,0,0.0000000,39.5544404,-76.3158396,2020-03-16 21:26 UTC
Charles,Maryland,1,0,0,0.0000000,38.4741042,-77.0128671,2020-03-16 21:26 UTC
Anne Arundel,Maryland,1,-1,0,0.0000000,39.0088970,-76.6032863,2020-03-16 21:26 UTC
Carroll,Maryland,1,0,0,0.0000000,39.5629588,-77.0224657,2020-03-16 21:26 UTC
Baltimore City,Maryland,1,0,0,0.0000000,39.3019413,-76.6111117,2020-03-16 21:26 UTC
Talbot,Maryland,1,1,0,0.0000000,38.7592645,-76.1136695,2020-03-16 21:26 UTC
Washington,Oregon,13,0,0,0.0000000,45.5600596,-123.0984080,2020-03-16 21:26 UTC
Linn,Oregon,10,1,0,0.0000000,44.4887414,-122.5343983,2020-03-16 21:26 UTC
Deschutes,Oregon,4,1,0,0.0000000,44.1592400,-121.2596700,2020-03-16 21:26 UTC
Jackson,Oregon,2,0,0,0.0000000,42.4321189,-122.7284862,2020-03-16 21:26 UTC
Umatilla,Oregon,2,0,0,0.0000000,45.9176800,-119.3420300,2020-03-16 21:26 UTC
Marion,Oregon,2,0,0,0.0000000,44.7504500,-122.9405200,2020-03-16 21:26 UTC
Klamath,Oregon,1,0,0,0.0000000,42.6921914,-121.6433518,2020-03-16 21:26 UTC
Douglas,Oregon,1,0,0,0.0000000,43.2797710,-123.1664872,2020-03-16 21:26 UTC
Multnomah,Oregon,1,0,1,1.0000000,45.4697500,-122.7056200,2020-03-16 21:26 UTC
Polk,Oregon,1,0,0,0.0000000,44.9037345,-123.4127777,2020-03-16 21:26 UTC
Clackamas,Oregon,1,0,0,0.0000000,45.4121100,-122.5690900,2020-03-16 21:26 UTC
Yamhill,Oregon,1,1,0,0.0000000,45.3403700,-123.1878700,2020-03-16 21:26 UTC
Salt Lake,Utah,16,2,0,0.0000000,40.7603100,-111.8882200,2020-03-16 21:26 UTC
Non-Utah resident,Utah,10,3,0,0.0000000,39.3237252,-111.6782484,2020-03-16 21:26 UTC
Davis,Utah,4,1,0,0.0000000,40.9997362,-111.9800051,2020-03-16 21:26 UTC
Summit,Utah,4,2,0,0.0000000,40.8680986,-110.9558464,2020-03-16 21:26 UTC
Weber-Morgan,Utah,2,1,0,0.0000000,41.2245943,-111.9703114,2020-03-16 21:26 UTC
Southwest Utah,Utah,1,0,0,0.0000000,37.0035773,-112.9680908,2020-03-16 21:26 UTC
Wake,North Carolina,14,0,0,0.0000000,35.7901085,-78.6503976,2020-03-16 21:26 UTC
Mecklenburg,North Carolina,7,3,0,0.0000000,35.2414779,-80.8308055,2020-03-16 21:26 UTC
Harnett,North Carolina,3,1,0,0.0000000,35.3411700,-78.7883700,2020-03-16 21:26 UTC
Forsyth,North Carolina,2,0,0,0.0000000,36.1305370,-80.2563022,2020-03-16 21:26 UTC
Johnston,North Carolina,2,0,0,0.0000000,35.5176559,-78.3657386,2020-03-16 21:26 UTC
Chatham,North Carolina,1,0,0,0.0000000,35.7026299,-79.2554158,2020-03-16 21:26 UTC
Durham,North Carolina,1,0,0,0.0000000,35.9954200,-78.8964400,2020-03-16 21:26 UTC
Cabarrus,North Carolina,1,0,0,0.0000000,35.2372000,-80.5423000,2020-03-16 21:26 UTC
Onslow,North Carolina,1,0,0,0.0000000,34.7334689,-77.4296641,2020-03-16 21:26 UTC
Wayne,North Carolina,1,0,0,0.0000000,35.3637623,-78.0041603,2020-03-16 21:26 UTC
Brunswick,North Carolina,1,0,0,0.0000000,34.0705938,-78.2374968,2020-03-16 21:26 UTC
Craven,North Carolina,1,0,0,0.0000000,35.1172866,-77.0824703,2020-03-16 21:26 UTC
Watauga,North Carolina,1,0,0,0.0000000,36.2310136,-81.6964558,2020-03-16 21:26 UTC
Wilson,North Carolina,1,0,0,0.0000000,35.7219600,-77.9163700,2020-03-16 21:26 UTC
Fairfield,Connecticut,20,5,0,0.0000000,41.1663300,-73.2287600,2020-03-16 21:26 UTC
New Haven,Connecticut,4,0,0,0.0000000,41.3080100,-72.9243200,2020-03-16 21:26 UTC
Litchfield,Connecticut,3,0,0,0.0000000,41.7462600,-73.1889500,2020-03-16 21:26 UTC
Hartford,Connecticut,3,1,0,0.0000000,41.7637500,-72.6739400,2020-03-16 21:26 UTC
Kershaw,South Carolina,14,3,0,0.0000000,34.3389221,-80.5902960,2020-03-16 21:26 UTC
Beaufort,South Carolina,3,0,0,0.0000000,32.4311900,-80.6699300,2020-03-16 21:26 UTC
Horry,South Carolina,3,2,0,0.0000000,33.9318800,-79.1347000,2020-03-16 21:26 UTC
Lancaster,South Carolina,2,0,0,0.0000000,34.7209600,-80.7711200,2020-03-16 21:26 UTC
Anderson,South Carolina,2,2,0,0.0000000,34.5006100,-82.6496200,2020-03-16 21:26 UTC
Charleston,South Carolina,1,0,0,0.0000000,32.7811500,-79.9316000,2020-03-16 21:26 UTC
Spartanburg,South Carolina,1,0,0,0.0000000,34.9483800,-81.9349400,2020-03-16 21:26 UTC
Lexington,South Carolina,1,0,2,1.0000000,33.9810500,-81.2359500,2020-03-16 21:26 UTC
Greenville,South Carolina,1,1,0,0.0000000,34.8482700,-82.4001100,2020-03-16 21:26 UTC
Jefferson,Alabama,17,11,0,0.0000000,33.5542737,-86.8964891,2020-03-16 21:26 UTC
Tuscaloosa,Alabama,3,1,0,0.0000000,33.2104200,-87.5662500,2020-03-16 21:26 UTC
Shelby,Alabama,3,3,0,0.0000000,33.1130000,-86.5836100,2020-03-16 21:26 UTC
Montgomery,Alabama,1,0,0,0.0000000,32.3801500,-86.3000800,2020-03-16 21:26 UTC
Elmore,Alabama,1,0,0,0.0000000,32.5416500,-86.3109300,2020-03-16 21:26 UTC
Limestone,Alabama,1,0,0,0.0000000,34.8148920,-86.9772846,2020-03-16 21:26 UTC
Baldwin,Alabama,1,0,0,0.0000000,30.7358912,-87.7235251,2020-03-16 21:26 UTC
Lee,Alabama,1,1,0,0.0000000,32.6010351,-85.3554861,2020-03-16 21:26 UTC
Marion,Indiana,7,1,2,0.2857143,39.7817436,-86.1384149,2020-03-16 21:26 UTC
Hendricks,Indiana,3,1,0,0.0000000,39.7694543,-86.5099496,2020-03-16 21:26 UTC
Johnson,Indiana,3,0,0,0.0000000,39.4899822,-86.1016083,2020-03-16 21:26 UTC
Howard,Indiana,2,1,0,0.0000000,40.4835961,-86.1168603,2020-03-16 21:26 UTC
Noble,Indiana,1,0,0,0.0000000,41.3985825,-85.4174388,2020-03-16 21:26 UTC
Adams,Indiana,1,0,0,0.0000000,40.7456507,-84.9366342,2020-03-16 21:26 UTC
Boone,Indiana,1,0,0,0.0000000,40.0507449,-86.4686988,2020-03-16 21:26 UTC
St. Joseph,Indiana,1,0,0,0.0000000,41.6167201,-86.2899112,2020-03-16 21:26 UTC
Hancock,Indiana,1,0,0,0.0000000,39.8235322,-85.7732226,2020-03-16 21:26 UTC
Wells,Indiana,1,0,0,0.0000000,40.7291949,-85.2212160,2020-03-16 21:26 UTC
LaPorte,Indiana,1,0,0,0.0000000,41.6106000,-86.7225200,2020-03-16 21:26 UTC
Hamilton,Indiana,1,0,0,0.0000000,40.0725137,-86.0520180,2020-03-16 21:26 UTC
Floyd,Indiana,1,1,0,0.0000000,38.3189831,-85.9069298,2020-03-16 21:26 UTC
Bartholomew,Indiana,1,1,0,0.0000000,39.2059499,-85.8975923,2020-03-16 21:26 UTC
Johnson,Iowa,15,1,0,0.0000000,41.6714957,-91.5880542,2020-03-16 21:26 UTC
Allamakee,Iowa,2,2,0,0.0000000,43.2853182,-91.3847131,2020-03-16 21:26 UTC
Pottawattamie,Iowa,1,0,0,0.0000000,41.3366584,-95.5414196,2020-03-16 21:26 UTC
Carroll,Iowa,1,0,0,0.0000000,42.0658500,-94.8679300,2020-03-16 21:26 UTC
Harrison,Iowa,1,0,0,0.0000000,41.6830140,-95.8155240,2020-03-16 21:26 UTC
Dallas,Iowa,1,0,0,0.0000000,41.6848168,-94.0397620,2020-03-16 21:26 UTC
Polk,Iowa,1,1,0,0.0000000,41.6854116,-93.5734424,2020-03-16 21:26 UTC
Jefferson,Arkansas,3,0,0,0.0000000,34.3791100,-92.1660800,2020-03-16 21:26 UTC
Providence,Rhode Island,21,1,0,0.0000000,41.8238700,-71.4119900,2020-03-16 21:26 UTC
Harrison,Kentucky,6,0,0,0.0000000,38.4417404,-84.3314045,2020-03-16 21:26 UTC
Jefferson,Kentucky,6,2,0,0.0000000,38.1858902,-85.6549948,2020-03-16 21:26 UTC
Fayette,Kentucky,5,0,0,0.0000000,38.0422722,-84.4586867,2020-03-16 21:26 UTC
Montgomery,Kentucky,1,-1,0,0.0000000,38.0334716,-83.9130299,2020-03-16 21:26 UTC
Nelson,Kentucky,1,0,0,0.0000000,37.8050764,-85.4659716,2020-03-16 21:26 UTC
Clark,Kentucky,1,1,0,0.0000000,37.9708229,-84.1473359,2020-03-16 21:26 UTC
Bourbon,Kentucky,1,1,2,1.0000000,38.2066795,-84.2171359,2020-03-16 21:26 UTC
Maricopa,Arizona,8,4,0,0.0000000,33.3488247,-112.4912788,2020-03-16 21:26 UTC
Pinal,Arizona,5,0,0,0.0000000,32.9043197,-111.3447647,2020-03-16 21:26 UTC
Pima,Arizona,4,1,0,0.0000000,32.0972712,-111.7897671,2020-03-16 21:26 UTC
Graham,Arizona,1,0,0,0.0000000,32.8744900,-109.7419800,2020-03-16 21:26 UTC
Douglas,Nebraska,16,1,0,0.0000000,41.2953516,-96.1553341,2020-03-16 21:26 UTC
Knox,Nebraska,1,0,0,0.0000000,42.6316546,-97.8946364,2020-03-16 21:26 UTC
Cass,Nebraska,1,0,0,0.0000000,40.9097579,-96.1413609,2020-03-16 21:26 UTC
Rockingham,New Hampshire,10,6,0,0.0000000,43.0495400,-70.9321600,2020-03-16 21:26 UTC
Grafton,New Hampshire,5,2,0,0.0000000,43.5621200,-71.9511400,2020-03-16 21:26 UTC
Hillsborough,New Hampshire,1,1,0,0.0000000,43.1443000,-71.9327200,2020-03-16 21:26 UTC
Washington,District of Columbia,17,1,0,0.0000000,38.8903700,-77.0319600,2020-03-16 21:26 UTC
Bernalillo,New Mexico,10,4,0,0.0000000,35.0512846,-106.6703125,2020-03-16 21:26 UTC
Santa Fe,New Mexico,3,0,0,0.0000000,35.6916800,-105.9379600,2020-03-16 21:26 UTC
Socorro,New Mexico,2,0,0,0.0000000,34.0601400,-106.8918700,2020-03-16 21:26 UTC
Sandoval,New Mexico,2,0,0,0.0000000,35.6887887,-106.8666133,2020-03-16 21:26 UTC
Cumberland,Maine,13,12,0,0.0000000,43.7902800,-70.2461200,2020-03-16 21:26 UTC
Lincoln,Maine,2,2,0,0.0000000,44.0701853,-69.5438710,2020-03-16 21:26 UTC
Androscoggin,Maine,1,0,0,0.0000000,44.1658761,-70.2064586,2020-03-16 21:26 UTC
Konx,Maine,1,1,0,0.0000000,44.1515895,-69.1788500,2020-03-16 21:26 UTC
Chittenden,Vermont,4,2,0,0.0000000,44.4579951,-73.0540497,2020-03-16 21:26 UTC
Bennington,Vermont,3,1,0,0.0000000,42.8767200,-73.1981800,2020-03-16 21:26 UTC
Windsor,Vermont,3,0,0,0.0000000,43.4811500,-72.3858100,2020-03-16 21:26 UTC
Washington,Vermont,1,0,0,0.0000000,44.2734456,-72.6148592,2020-03-16 21:26 UTC
Forrest,Mississippi,3,0,0,0.0000000,31.1888395,-89.2578348,2020-03-16 21:26 UTC
Pearl River,Mississippi,3,2,0,0.0000000,30.7685434,-89.5897574,2020-03-16 21:26 UTC
Copiah,Mississippi,2,1,0,0.0000000,31.8693204,-90.4488597,2020-03-16 21:26 UTC
Hinds,Mississippi,2,2,0,0.0000000,32.2667675,-90.4426253,2020-03-16 21:26 UTC
Leflore,Mississippi,1,0,0,0.0000000,33.5505280,-90.3010654,2020-03-16 21:26 UTC
Monroe,Mississippi,1,1,0,0.0000000,33.8922661,-88.4805139,2020-03-16 21:26 UTC
Johnson,Kansas,8,3,0,0.0000000,38.8837729,-94.8222252,2020-03-16 21:26 UTC
Wyandotte,Kansas,1,0,1,1.0000000,39.1140701,-94.7652427,2020-03-16 21:26 UTC
Butler,Kansas,1,0,0,0.0000000,37.7812809,-96.8390308,2020-03-16 21:26 UTC
Franklin,Kansas,1,0,0,0.0000000,38.5645175,-95.2859405,2020-03-16 21:26 UTC
Tulsa,Oklahoma,3,0,0,0.0000000,36.1501100,-95.9935200,2020-03-16 21:26 UTC
Cleveland,Oklahoma,2,1,0,0.0000000,35.2030938,-97.3263907,2020-03-16 21:26 UTC
Jackson,Oklahoma,1,0,0,0.0000000,34.5866254,-99.4160473,2020-03-16 21:26 UTC
Oklahoma,Oklahoma,1,0,0,0.0000000,35.5826840,-97.5085994,2020-03-16 21:26 UTC
Payne,Oklahoma,1,0,0,0.0000000,36.0773271,-96.9757817,2020-03-16 21:26 UTC
Kay,Oklahoma,1,1,0,0.0000000,36.8180061,-97.1438707,2020-03-16 21:26 UTC
Canadian,Oklahoma,1,1,0,0.0000000,35.5425812,-97.9825648,2020-03-16 21:26 UTC
Minnehaha,South Dakota,4,1,0,0.0000000,43.6741776,-96.7914246,2020-03-16 21:26 UTC
Pennington,South Dakota,1,0,1,1.0000000,44.0037450,-102.8239008,2020-03-16 21:26 UTC
Beadle,South Dakota,1,0,0,0.0000000,44.4144846,-98.2781099,2020-03-16 21:26 UTC
Charles Mix,South Dakota,1,0,0,0.0000000,43.2074746,-98.5766704,2020-03-16 21:26 UTC
Davidson,South Dakota,1,0,0,0.0000000,,,2020-03-16 21:26 UTC
Bon Homme,South Dakota,1,0,0,0.0000000,42.9933604,-97.8866697,2020-03-16 21:26 UTC
McCook,South Dakota,1,0,0,0.0000000,43.6743065,-97.3684216,2020-03-16 21:26 UTC
New Castle,Delaware,8,1,0,0.0000000,39.6597700,-75.5639400,2020-03-16 21:26 UTC
Honolulu,Hawaii,4,1,0,0.0000000,21.3049300,-157.8578800,2020-03-16 21:26 UTC
Kauai,Hawaii,2,2,0,0.0000000,22.0825024,-159.7275965,2020-03-16 21:26 UTC
Maui,Hawaii,1,1,0,0.0000000,20.8595351,-156.5646068,2020-03-16 21:26 UTC
Missoula,Montana,2,0,0,0.0000000,46.8727800,-113.9962500,2020-03-16 21:26 UTC
Gallatin,Montana,1,0,0,0.0000000,45.5404518,-111.1704109,2020-03-16 21:26 UTC
Yellowstone,Montana,1,0,0,0.0000000,45.9371163,-108.2743481,2020-03-16 21:26 UTC
Silver Bow,Montana,1,0,0,0.0000000,45.9954400,-112.6566100,2020-03-16 21:26 UTC
Lewis and Clark,Montana,1,0,0,0.0000000,,,2020-03-16 21:26 UTC
Greene,Missouri,3,1,0,0.0000000,37.2580403,-93.3420185,2020-03-16 21:26 UTC
St. Louis,Missouri,2,0,0,0.0000000,38.6277500,-90.1995600,2020-03-16 21:26 UTC
Henry,Missouri,1,0,0,0.0000000,38.3884215,-93.7966805,2020-03-16 21:26 UTC
Ada,Idaho,2,0,0,0.0000000,43.4510569,-116.2411338,2020-03-16 21:26 UTC
Blaine,Idaho,1,0,0,0.0000000,43.4123346,-113.9798058,2020-03-16 21:26 UTC
Teton,Idaho,1,0,0,0.0000000,43.7594517,-111.2076444,2020-03-16 21:26 UTC
Unknown,Idaho,1,0,0,0.0000000,44.2404590,-114.4788280,2020-03-16 21:26 UTC
Puerto Rico,Puerto Rico,5,0,0,0.0000000,18.2226065,-66.4689534,2020-03-16 21:26 UTC
Sheridan County,Wyoming,1,0,0,0.0000000,44.7899851,-106.8795285,2020-03-16 21:26 UTC
Fremont,Wyoming,1,0,0,0.0000000,43.0405186,-108.6304974,2020-03-16 21:26 UTC
Sheridan,Wyoming,1,0,0,0.0000000,44.7979200,-106.9558700,2020-03-16 21:26 UTC
Ward,North Dakota,1,0,0,0.0000000,48.2216809,-101.5418179,2020-03-16 21:26 UTC
Anchorage,Alaska,1,0,0,0.0000000,61.2175300,-149.8582500,2020-03-16 21:26 UTC
Unassigned,Washington,102,63,0,0.0000000,47.4009020,-121.4904940,2020-03-16 21:26 UTC
Unassigned,New Jersey,2,2,0,0.0000000,40.2989040,-74.5210110,2020-03-16 21:26 UTC
Unassigned,Florida,36,36,1,0.0277778,,,2020-03-16 21:26 UTC
Unassigned,Colorado,1,-1,0,0.0000000,39.0598110,-105.3111040,2020-03-16 21:26 UTC
Unassigned,Louisiana,18,14,0,0.0000000,31.1695460,-91.8678050,2020-03-16 21:26 UTC
Unassigned,Illinois,24,24,0,0.0000000,,,2020-03-16 21:26 UTC
Unassigned,Michigan,1,0,0,0.0000000,,,2020-03-16 21:26 UTC
Unassigned,Virginia,1,1,0,0.0000000,,,2020-03-16 21:26 UTC
Unassigned,Arkansas,10,1,0,0.0000000,34.9697040,-92.3731230,2020-03-16 21:26 UTC
Unassigned,Montana,1,0,0,0.0000000,46.9219250,-110.4543530,2020-03-16 21:26 UTC
Unassigned,Guam,3,0,0,0.0000000,13.4211290,144.7397200,2020-03-16 21:26 UTC
Unassigned,US Virgin Islands,1,0,0,0.0000000,17.7526250,-64.7354200,2020-03-16 21:26 UTC
Unknown,Massachusetts,10,10,0,0.0000000,42.2301710,-71.5301060,2020-03-16 21:26 UTC
Forsyth,Georgia,1,1,0,0.0000000,33.0341900,-83.9389400,2020-03-16 21:26 UTC
Will,Illinois,1,1,0,0.0000000,41.4450565,-87.9786523,2020-03-16 21:26 UTC
Hay,Texas,1,1,0,0.0000000,,,2020-03-16 21:26 UTC
Bowie,Texas,1,1,0,0.0000000,33.5594000,-97.8483700,2020-03-16 21:26 UTC
Blue earth,Minnesota,1,1,0,0.0000000,43.6415500,-94.0909400,2020-03-16 21:26 UTC
Benton,Minnesota,1,1,0,0.0000000,44.7760900,-93.7811300,2020-03-16 21:26 UTC
Sevier,Tennessee,1,1,0,0.0000000,35.7840684,-83.5242224,2020-03-16 21:26 UTC
Outagamie,Wisconsin,1,1,0,0.0000000,44.4161518,-88.4649782,2020-03-16 21:26 UTC
Frederick,Maryland,1,1,0,0.0000000,39.4157400,-77.4120300,2020-03-16 21:26 UTC
Tooele,Utah,1,1,0,0.0000000,40.5340800,-112.2984900,2020-03-16 21:26 UTC
Wasatch,Utah,1,1,0,0.0000000,40.3304771,-111.1683986,2020-03-16 21:26 UTC
Carroll,New Hampshire,1,1,0,0.0000000,44.2978700,-71.5418400,2020-03-16 21:26 UTC
Orange,Vermont,1,1,0,0.0000000,44.1485400,-72.4023300,2020-03-16 21:26 UTC
