County_Name,State_Name,Confirmed,New,Death,Fatality_Rate,Latitude,Longitude,Last_Update
Jefferson,Tennessee,1,0,0,0.0000000,36.0571754,-83.4517945,2020-03-17 10:53 EDT
Rutherford,Tennessee,1,0,0,0.0000000,35.8427433,-86.4167525,2020-03-17 10:53 EDT
Campbell,Tennessee,1,0,0,0.0000000,36.4034563,-84.1493609,2020-03-17 10:53 EDT
Sevier,Tennessee,1,0,0,0.0000000,35.7840684,-83.5242224,2020-03-17 10:53 EDT
Fairfax,Virginia,10,0,0,0.0000000,38.8417900,-77.3088700,2020-03-17 10:53 EDT
James City,Virginia,10,2,1,0.1000000,37.3132739,-76.7733526,2020-03-17 10:53 EDT
Arlington,Virginia,9,0,0,0.0000000,38.8905000,-77.0862900,2020-03-17 10:53 EDT
Loudoun,Virginia,5,0,0,0.0000000,39.0906991,-77.6356479,2020-03-17 10:53 EDT
Virginia Beach City,Virginia,4,0,0,0.0000000,36.7481787,-76.0574891,2020-03-17 10:53 EDT
Prince William,Virginia,3,0,0,0.0000000,38.7024474,-77.4800235,2020-03-17 10:53 EDT
Alexandria City,Virginia,2,0,0,0.0000000,38.8183862,-77.0862296,2020-03-17 10:53 EDT
Chesterfield,Virginia,2,0,0,0.0000000,37.3775600,-77.5081700,2020-03-17 10:53 EDT
Spotsylvania,Virginia,1,0,0,0.0000000,38.2017400,-77.5885500,2020-03-17 10:53 EDT
Hanover,Virginia,1,0,0,0.0000000,37.7688100,-77.3710900,2020-03-17 10:53 EDT
Prince Edward,Virginia,1,0,0,0.0000000,37.2242974,-78.4410565,2020-03-17 10:53 EDT
Harrisonburg,Virginia,1,0,0,0.0000000,38.4516300,-78.8697000,2020-03-17 10:53 EDT
Charlottesville City,Virginia,1,0,0,0.0000000,38.0373133,-78.4870211,2020-03-17 10:53 EDT
Stafford,Virginia,1,1,0,0.0000000,38.4234600,-77.4081600,2020-03-17 10:53 EDT
Henrico,Virginia,1,1,0,0.0000000,36.5927200,-78.6164900,2020-03-17 10:53 EDT
York,Virginia,0,0,1,inf,37.2418862,-76.5591361,2020-03-17 10:53 EDT
Washington,Oregon,14,1,0,0.0000000,45.5600596,-123.0984080,2020-03-17 10:53 EDT
Linn,Oregon,14,4,0,0.0000000,44.4887414,-122.5343983,2020-03-17 10:53 EDT
Deschutes,Oregon,6,2,0,0.0000000,44.1592400,-121.2596700,2020-03-17 10:53 EDT
Marion,Oregon,3,1,0,0.0000000,44.7504500,-122.9405200,2020-03-17 10:53 EDT
Jackson,Oregon,2,0,0,0.0000000,42.4321189,-122.7284862,2020-03-17 10:53 EDT
Umatilla,Oregon,2,0,0,0.0000000,45.9176800,-119.3420300,2020-03-17 10:53 EDT
Multnomah,Oregon,2,1,1,0.5000000,45.4697500,-122.7056200,2020-03-17 10:53 EDT
Clackamas,Oregon,2,1,0,0.0000000,45.4121100,-122.5690900,2020-03-17 10:53 EDT
â€‹Benton,Oregon,2,2,0,0.0000000,44.4918359,-123.4292918,2020-03-17 10:53 EDT
Klamath,Oregon,1,0,0,0.0000000,42.6921914,-121.6433518,2020-03-17 10:53 EDT
Douglas,Oregon,1,0,0,0.0000000,43.2797710,-123.1664872,2020-03-17 10:53 EDT
Polk,Oregon,1,0,0,0.0000000,44.9037345,-123.4127777,2020-03-17 10:53 EDT
Yamhill,Oregon,1,0,0,0.0000000,45.3403700,-123.1878700,2020-03-17 10:53 EDT
Cuyahoga,Ohio,24,0,0,0.0000000,41.4244148,-81.6585817,2020-03-17 10:53 EDT
Butler,Ohio,6,0,0,0.0000000,39.4386384,-84.5761677,2020-03-17 10:53 EDT
Franklin,Ohio,4,1,0,0.0000000,39.9694713,-83.0093307,2020-03-17 10:53 EDT
Stark,Ohio,3,0,0,0.0000000,40.8139096,-81.3656565,2020-03-17 10:53 EDT
Lorain,Ohio,3,0,0,0.0000000,41.4682000,-82.1781500,2020-03-17 10:53 EDT
Trumbull,Ohio,2,0,0,0.0000000,41.3170671,-80.7611827,2020-03-17 10:53 EDT
Belmont,Ohio,2,0,0,0.0000000,40.0295500,-81.0389100,2020-03-17 10:53 EDT
Summit,Ohio,2,0,0,0.0000000,41.1259157,-81.5321883,2020-03-17 10:53 EDT
Medina,Ohio,2,0,0,0.0000000,41.1404200,-81.8640200,2020-03-17 10:53 EDT
Lucas,Ohio,1,0,0,0.0000000,41.6198584,-83.6597766,2020-03-17 10:53 EDT
Tuscarawas,Ohio,1,0,0,0.0000000,40.3975800,-81.4072700,2020-03-17 10:53 EDT
Geauga,Ohio,1,0,0,0.0000000,41.4995451,-81.1785838,2020-03-17 10:53 EDT
Milwaukee,Wisconsin,13,0,0,0.0000000,43.0420000,-87.9068700,2020-03-17 10:53 EDT
Fond du Lac,Wisconsin,11,0,0,0.0000000,43.7730200,-88.4470900,2020-03-17 10:53 EDT
Dane,Wisconsin,10,0,0,0.0000000,43.2509000,-89.5182900,2020-03-17 10:53 EDT
Waukesha,Wisconsin,3,0,0,0.0000000,43.0145800,-88.2354800,2020-03-17 10:53 EDT
Sheboygan,Wisconsin,3,0,0,0.0000000,43.7497800,-87.7134300,2020-03-17 10:53 EDT
Winnebago,Wisconsin,3,0,0,0.0000000,44.0751600,-88.5252200,2020-03-17 10:53 EDT
Pierce,Wisconsin,1,0,0,0.0000000,44.7227332,-92.4219232,2020-03-17 10:53 EDT
Racine,Wisconsin,1,0,0,0.0000000,42.7256400,-87.7895500,2020-03-17 10:53 EDT
Wood,Wisconsin,1,0,0,0.0000000,44.4752300,-90.1606200,2020-03-17 10:53 EDT
Outagamie,Wisconsin,1,0,0,0.0000000,44.4161518,-88.4649782,2020-03-17 10:53 EDT
Kenosha,Wisconsin,1,1,0,0.0000000,42.5880800,-87.8232600,2020-03-17 10:53 EDT
Clark,Nevada,35,0,1,0.0285714,36.2170997,-115.0246913,2020-03-17 10:53 EDT
Washoe,Nevada,9,0,0,0.0000000,40.6869602,-119.6659910,2020-03-17 10:53 EDT
Ormsby,Nevada,1,0,0,0.0000000,39.1647220,-119.7763890,2020-03-17 10:53 EDT
Salt Lake,Utah,16,0,0,0.0000000,40.7603100,-111.8882200,2020-03-17 10:53 EDT
Non-Utah resident,Utah,10,0,0,0.0000000,39.3237252,-111.6782484,2020-03-17 10:53 EDT
Summit,Utah,6,2,0,0.0000000,40.8680986,-110.9558464,2020-03-17 10:53 EDT
Davis,Utah,4,0,0,0.0000000,40.9997362,-111.9800051,2020-03-17 10:53 EDT
Weber-Morgan,Utah,2,0,0,0.0000000,41.2245943,-111.9703114,2020-03-17 10:53 EDT
Southwest Utah,Utah,1,0,0,0.0000000,37.0035773,-112.9680908,2020-03-17 10:53 EDT
Tooele,Utah,1,0,0,0.0000000,40.5340800,-112.2984900,2020-03-17 10:53 EDT
Wasatch,Utah,1,0,0,0.0000000,40.3304771,-111.1683986,2020-03-17 10:53 EDT
Fairfield,Connecticut,29,9,0,0.0000000,41.1663300,-73.2287600,2020-03-17 10:53 EDT
Litchfield,Connecticut,4,1,0,0.0000000,41.7462600,-73.1889500,2020-03-17 10:53 EDT
Hartford,Connecticut,4,1,0,0.0000000,41.7637500,-72.6739400,2020-03-17 10:53 EDT
New Haven,Connecticut,4,0,0,0.0000000,41.3080100,-72.9243200,2020-03-17 10:53 EDT
Wake,North Carolina,15,1,0,0.0000000,35.7901085,-78.6503976,2020-03-17 10:53 EDT
Mecklenburg,North Carolina,7,0,0,0.0000000,35.2414779,-80.8308055,2020-03-17 10:53 EDT
Harnett,North Carolina,3,0,0,0.0000000,35.3411700,-78.7883700,2020-03-17 10:53 EDT
Forsyth,North Carolina,2,0,0,0.0000000,36.1305370,-80.2563022,2020-03-17 10:53 EDT
Johnston,North Carolina,2,0,0,0.0000000,35.5176559,-78.3657386,2020-03-17 10:53 EDT
Chatham,North Carolina,1,0,0,0.0000000,35.7026299,-79.2554158,2020-03-17 10:53 EDT
Durham,North Carolina,1,0,0,0.0000000,35.9954200,-78.8964400,2020-03-17 10:53 EDT
Cabarrus,North Carolina,1,0,0,0.0000000,35.2372000,-80.5423000,2020-03-17 10:53 EDT
Onslow,North Carolina,1,0,0,0.0000000,34.7334689,-77.4296641,2020-03-17 10:53 EDT
Wayne,North Carolina,1,0,0,0.0000000,35.3637623,-78.0041603,2020-03-17 10:53 EDT
Brunswick,North Carolina,1,0,0,0.0000000,34.0705938,-78.2374968,2020-03-17 10:53 EDT
Craven,North Carolina,1,0,0,0.0000000,35.1172866,-77.0824703,2020-03-17 10:53 EDT
Watauga,North Carolina,1,0,0,0.0000000,36.2310136,-81.6964558,2020-03-17 10:53 EDT
Wilson,North Carolina,1,0,0,0.0000000,35.7219600,-77.9163700,2020-03-17 10:53 EDT
Iredell,North Carolina,1,1,0,0.0000000,33.9332300,-78.5911200,2020-03-17 10:53 EDT
Sampson,North Carolina,1,1,0,0.0000000,34.9916072,-78.3715770,2020-03-17 10:53 EDT
Kershaw,South Carolina,15,1,0,0.0000000,34.3389221,-80.5902960,2020-03-17 10:53 EDT
Beaufort,South Carolina,3,0,0,0.0000000,32.4311900,-80.6699300,2020-03-17 10:53 EDT
Horry,South Carolina,3,0,0,0.0000000,33.9318800,-79.1347000,2020-03-17 10:53 EDT
Lancaster,South Carolina,2,0,0,0.0000000,34.7209600,-80.7711200,2020-03-17 10:53 EDT
Lexington,South Carolina,2,1,1,0.5000000,33.9810500,-81.2359500,2020-03-17 10:53 EDT
Anderson,South Carolina,2,0,0,0.0000000,34.5006100,-82.6496200,2020-03-17 10:53 EDT
Charleston,South Carolina,1,0,0,0.0000000,32.7811500,-79.9316000,2020-03-17 10:53 EDT
Spartanburg,South Carolina,1,0,0,0.0000000,34.9483800,-81.9349400,2020-03-17 10:53 EDT
Greenville,South Carolina,1,0,0,0.0000000,34.8482700,-82.4001100,2020-03-17 10:53 EDT
Georgetown,South Carolina,1,1,0,0.0000000,33.3683000,-79.2807500,2020-03-17 10:53 EDT
Marion,Indiana,9,2,1,0.1111111,39.7817436,-86.1384149,2020-03-17 10:53 EDT
Hendricks,Indiana,3,0,0,0.0000000,39.7694543,-86.5099496,2020-03-17 10:53 EDT
Johnson,Indiana,3,0,1,0.3333333,39.4899822,-86.1016083,2020-03-17 10:53 EDT
Howard,Indiana,2,0,0,0.0000000,40.4835961,-86.1168603,2020-03-17 10:53 EDT
Franklin,Indiana,2,2,0,0.0000000,39.4148715,-85.0602519,2020-03-17 10:53 EDT
Noble,Indiana,1,0,0,0.0000000,41.3985825,-85.4174388,2020-03-17 10:53 EDT
Adams,Indiana,1,0,0,0.0000000,40.7456507,-84.9366342,2020-03-17 10:53 EDT
Boone,Indiana,1,0,0,0.0000000,40.0507449,-86.4686988,2020-03-17 10:53 EDT
St. Joseph,Indiana,1,0,0,0.0000000,41.6167201,-86.2899112,2020-03-17 10:53 EDT
Hancock,Indiana,1,0,0,0.0000000,39.8235322,-85.7732226,2020-03-17 10:53 EDT
Wells,Indiana,1,0,0,0.0000000,40.7291949,-85.2212160,2020-03-17 10:53 EDT
LaPorte,Indiana,1,0,0,0.0000000,41.6106000,-86.7225200,2020-03-17 10:53 EDT
Hamilton,Indiana,1,0,0,0.0000000,40.0725137,-86.0520180,2020-03-17 10:53 EDT
Floyd,Indiana,1,0,0,0.0000000,38.3189831,-85.9069298,2020-03-17 10:53 EDT
Bartholomew,Indiana,1,0,0,0.0000000,39.2059499,-85.8975923,2020-03-17 10:53 EDT
Jefferson,Alabama,17,0,0,0.0000000,33.5542737,-86.8964891,2020-03-17 10:53 EDT
Tuscaloosa,Alabama,3,0,0,0.0000000,33.2104200,-87.5662500,2020-03-17 10:53 EDT
Shelby,Alabama,3,0,0,0.0000000,33.1130000,-86.5836100,2020-03-17 10:53 EDT
Montgomery,Alabama,2,1,0,0.0000000,32.3801500,-86.3000800,2020-03-17 10:53 EDT
Elmore,Alabama,1,0,0,0.0000000,32.5416500,-86.3109300,2020-03-17 10:53 EDT
Limestone,Alabama,1,0,0,0.0000000,34.8148920,-86.9772846,2020-03-17 10:53 EDT
Baldwin,Alabama,1,0,0,0.0000000,30.7358912,-87.7235251,2020-03-17 10:53 EDT
Lee,Alabama,1,0,0,0.0000000,32.6010351,-85.3554861,2020-03-17 10:53 EDT
Fayette,Kentucky,7,2,0,0.0000000,38.0422722,-84.4586867,2020-03-17 10:53 EDT
Jefferson,Kentucky,7,1,0,0.0000000,38.1858902,-85.6549948,2020-03-17 10:53 EDT
Harrison,Kentucky,6,0,0,0.0000000,38.4417404,-84.3314045,2020-03-17 10:53 EDT
Montgomery,Kentucky,2,1,0,0.0000000,38.0334716,-83.9130299,2020-03-17 10:53 EDT
Nelson,Kentucky,1,0,0,0.0000000,37.8050764,-85.4659716,2020-03-17 10:53 EDT
Clark,Kentucky,1,0,0,0.0000000,37.9708229,-84.1473359,2020-03-17 10:53 EDT
Bourbon,Kentucky,1,0,1,1.0000000,38.2066795,-84.2171359,2020-03-17 10:53 EDT
Johnson,Iowa,15,0,0,0.0000000,41.6714957,-91.5880542,2020-03-17 10:53 EDT
Dallas,Iowa,2,1,0,0.0000000,41.6848168,-94.0397620,2020-03-17 10:53 EDT
Allamakee,Iowa,2,0,0,0.0000000,43.2853182,-91.3847131,2020-03-17 10:53 EDT
Pottawattamie,Iowa,1,0,0,0.0000000,41.3366584,-95.5414196,2020-03-17 10:53 EDT
Carroll,Iowa,1,0,0,0.0000000,42.0658500,-94.8679300,2020-03-17 10:53 EDT
Harrison,Iowa,1,0,0,0.0000000,41.6830140,-95.8155240,2020-03-17 10:53 EDT
Polk,Iowa,1,0,0,0.0000000,41.6854116,-93.5734424,2020-03-17 10:53 EDT
Washington,District of Columbia,22,5,0,0.0000000,38.8903700,-77.0319600,2020-03-17 10:53 EDT
Jefferson,Arkansas,3,0,0,0.0000000,34.3791100,-92.1660800,2020-03-17 10:53 EDT
Providence,Rhode Island,21,0,0,0.0000000,41.8238700,-71.4119900,2020-03-17 10:53 EDT
Bernalillo,New Mexico,14,4,0,0.0000000,35.0512846,-106.6703125,2020-03-17 10:53 EDT
Santa Fe,New Mexico,3,0,0,0.0000000,35.6916800,-105.9379600,2020-03-17 10:53 EDT
Socorro,New Mexico,2,0,0,0.0000000,34.0601400,-106.8918700,2020-03-17 10:53 EDT
Sandoval,New Mexico,2,0,0,0.0000000,35.6887887,-106.8666133,2020-03-17 10:53 EDT
Maricopa,Arizona,8,0,0,0.0000000,33.3488247,-112.4912788,2020-03-17 10:53 EDT
Pinal,Arizona,5,0,0,0.0000000,32.9043197,-111.3447647,2020-03-17 10:53 EDT
Pima,Arizona,4,0,0,0.0000000,32.0972712,-111.7897671,2020-03-17 10:53 EDT
Graham,Arizona,1,0,0,0.0000000,32.8744900,-109.7419800,2020-03-17 10:53 EDT
Douglas,Nebraska,16,0,0,0.0000000,41.2953516,-96.1553341,2020-03-17 10:53 EDT
Knox,Nebraska,1,0,0,0.0000000,42.6316546,-97.8946364,2020-03-17 10:53 EDT
Cass,Nebraska,1,0,0,0.0000000,40.9097579,-96.1413609,2020-03-17 10:53 EDT
Rockingham,New Hampshire,10,0,0,0.0000000,43.0495400,-70.9321600,2020-03-17 10:53 EDT
Grafton,New Hampshire,5,0,0,0.0000000,43.5621200,-71.9511400,2020-03-17 10:53 EDT
Hillsborough,New Hampshire,1,0,0,0.0000000,43.1443000,-71.9327200,2020-03-17 10:53 EDT
Carroll,New Hampshire,1,0,0,0.0000000,44.2978700,-71.5418400,2020-03-17 10:53 EDT
Cumberland,Maine,13,0,0,0.0000000,43.7902800,-70.2461200,2020-03-17 10:53 EDT
Lincoln,Maine,2,0,0,0.0000000,44.0701853,-69.5438710,2020-03-17 10:53 EDT
Androscoggin,Maine,1,0,0,0.0000000,44.1658761,-70.2064586,2020-03-17 10:53 EDT
Konx,Maine,1,0,0,0.0000000,44.1515895,-69.1788500,2020-03-17 10:53 EDT
Chittenden,Vermont,4,0,0,0.0000000,44.4579951,-73.0540497,2020-03-17 10:53 EDT
Bennington,Vermont,3,0,0,0.0000000,42.8767200,-73.1981800,2020-03-17 10:53 EDT
Windsor,Vermont,3,0,0,0.0000000,43.4811500,-72.3858100,2020-03-17 10:53 EDT
Washington,Vermont,1,0,0,0.0000000,44.2734456,-72.6148592,2020-03-17 10:53 EDT
Orange,Vermont,1,0,0,0.0000000,44.1485400,-72.4023300,2020-03-17 10:53 EDT
Forrest,Mississippi,3,0,0,0.0000000,31.1888395,-89.2578348,2020-03-17 10:53 EDT
Pearl River,Mississippi,2,-1,0,0.0000000,30.7685434,-89.5897574,2020-03-17 10:53 EDT
Copiah,Mississippi,2,0,0,0.0000000,31.8693204,-90.4488597,2020-03-17 10:53 EDT
Hinds,Mississippi,2,0,0,0.0000000,32.2667675,-90.4426253,2020-03-17 10:53 EDT
Leflore,Mississippi,1,0,0,0.0000000,33.5505280,-90.3010654,2020-03-17 10:53 EDT
Hancock,Mississippi,1,1,0,0.0000000,30.4163438,-89.4887981,2020-03-17 10:53 EDT
Monroe,Mississippi,1,0,0,0.0000000,33.8922661,-88.4805139,2020-03-17 10:53 EDT
Johnson,Kansas,8,0,0,0.0000000,38.8837729,-94.8222252,2020-03-17 10:53 EDT
Wyandotte,Kansas,1,0,1,1.0000000,39.1140701,-94.7652427,2020-03-17 10:53 EDT
Butler,Kansas,1,0,0,0.0000000,37.7812809,-96.8390308,2020-03-17 10:53 EDT
Franklin,Kansas,1,0,0,0.0000000,38.5645175,-95.2859405,2020-03-17 10:53 EDT
Tulsa,Oklahoma,3,0,0,0.0000000,36.1501100,-95.9935200,2020-03-17 10:53 EDT
Cleveland,Oklahoma,2,0,0,0.0000000,35.2030938,-97.3263907,2020-03-17 10:53 EDT
Jackson,Oklahoma,1,0,0,0.0000000,34.5866254,-99.4160473,2020-03-17 10:53 EDT
Oklahoma,Oklahoma,1,0,0,0.0000000,35.5826840,-97.5085994,2020-03-17 10:53 EDT
Payne,Oklahoma,1,0,0,0.0000000,36.0773271,-96.9757817,2020-03-17 10:53 EDT
Kay,Oklahoma,1,0,0,0.0000000,36.8180061,-97.1438707,2020-03-17 10:53 EDT
Canadian,Oklahoma,1,0,0,0.0000000,35.5425812,-97.9825648,2020-03-17 10:53 EDT
Honolulu,Hawaii,6,2,0,0.0000000,21.3049300,-157.8578800,2020-03-17 10:53 EDT
Kauai,Hawaii,2,0,0,0.0000000,22.0825024,-159.7275965,2020-03-17 10:53 EDT
Maui,Hawaii,2,1,0,0.0000000,20.8595351,-156.5646068,2020-03-17 10:53 EDT
Minnehaha,South Dakota,4,0,0,0.0000000,43.6741776,-96.7914246,2020-03-17 10:53 EDT
Pennington,South Dakota,1,0,1,1.0000000,44.0037450,-102.8239008,2020-03-17 10:53 EDT
Beadle,South Dakota,1,0,0,0.0000000,44.4144846,-98.2781099,2020-03-17 10:53 EDT
Charles Mix,South Dakota,1,0,0,0.0000000,43.2074746,-98.5766704,2020-03-17 10:53 EDT
Davison,South Dakota,1,1,0,0.0000000,43.6747283,-98.1459590,2020-03-17 10:53 EDT
Bon Homme,South Dakota,1,0,0,0.0000000,42.9933604,-97.8866697,2020-03-17 10:53 EDT
McCook,South Dakota,1,0,0,0.0000000,43.6743065,-97.3684216,2020-03-17 10:53 EDT
Fremont,Wyoming,8,7,0,0.0000000,43.0405186,-108.6304974,2020-03-17 10:53 EDT
Sheridan County,Wyoming,1,0,0,0.0000000,44.7899851,-106.8795285,2020-03-17 10:53 EDT
Sheridan,Wyoming,1,0,0,0.0000000,44.7979200,-106.9558700,2020-03-17 10:53 EDT
St. Louis,Missouri,3,1,0,0.0000000,38.6277500,-90.1995600,2020-03-17 10:53 EDT
Greene,Missouri,3,0,0,0.0000000,37.2580403,-93.3420185,2020-03-17 10:53 EDT
Henry,Missouri,1,0,0,0.0000000,38.3884215,-93.7966805,2020-03-17 10:53 EDT
St. Louis City,Missouri,1,1,0,0.0000000,38.6339918,-90.2478980,2020-03-17 10:53 EDT
Cass,Missouri,1,1,0,0.0000000,38.6469315,-94.3547931,2020-03-17 10:53 EDT
Missoula,Montana,3,1,0,0.0000000,46.8727800,-113.9962500,2020-03-17 10:53 EDT
Yellowstone,Montana,2,1,0,0.0000000,45.9371163,-108.2743481,2020-03-17 10:53 EDT
Gallatin,Montana,1,0,0,0.0000000,45.5404518,-111.1704109,2020-03-17 10:53 EDT
Silver Bow,Montana,1,0,0,0.0000000,45.9954400,-112.6566100,2020-03-17 10:53 EDT
Broadwater,Montana,1,1,0,0.0000000,46.6039800,-112.0855900,2020-03-17 10:53 EDT
New Castle,Delaware,8,0,0,0.0000000,39.6597700,-75.5639400,2020-03-17 10:53 EDT
Ada,Idaho,2,0,0,0.0000000,43.4510569,-116.2411338,2020-03-17 10:53 EDT
Blaine,Idaho,1,0,0,0.0000000,43.4123346,-113.9798058,2020-03-17 10:53 EDT
Teton,Idaho,1,0,0,0.0000000,43.7594517,-111.2076444,2020-03-17 10:53 EDT
Puerto Rico,Puerto Rico,5,0,0,0.0000000,18.2226065,-66.4689534,2020-03-17 10:53 EDT
Fairbanks North Star,Alaska,2,2,0,0.0000000,64.8085066,-146.5634812,2020-03-17 10:53 EDT
Anchorage,Alaska,1,0,0,0.0000000,61.2175300,-149.8582500,2020-03-17 10:53 EDT
Ward,North Dakota,1,0,0,0.0000000,48.2216809,-101.5418179,2020-03-17 10:53 EDT
Unassigned,Washington,121,19,0,0.0000000,47.4009020,-121.4904940,2020-03-17 10:53 EDT
Unknown,Massachusetts,10,0,0,0.0000000,42.2301710,-71.5301060,2020-03-17 10:53 EDT
Unassigned,New Jersey,2,0,0,0.0000000,40.2989040,-74.5210110,2020-03-17 10:53 EDT
Unassigned,Louisiana,0,-18,2,inf,31.1695460,-91.8678050,2020-03-17 10:53 EDT
Unknown,Florida,1,1,0,0.0000000,27.7662790,-81.6867830,2020-03-17 10:53 EDT
Unassigned,Colorado,25,24,0,0.0000000,39.0598110,-105.3111040,2020-03-17 10:53 EDT
Unassigned,South Carolina,3,3,0,0.0000000,33.8568920,-80.9450070,2020-03-17 10:53 EDT
Unassigned,Arkansas,10,0,0,0.0000000,34.9697040,-92.3731230,2020-03-17 10:53 EDT
Unassigned,Montana,1,0,0,0.0000000,46.9219250,-110.4543530,2020-03-17 10:53 EDT
Unknown,Idaho,1,0,0,0.0000000,44.2404590,-114.4788280,2020-03-17 10:53 EDT
Unassigned,Guam,3,0,0,0.0000000,13.4211290,144.7397200,2020-03-17 10:53 EDT
Unassigned,US Virgin Islands,1,0,0,0.0000000,17.7526250,-64.7354200,2020-03-17 10:53 EDT
Washington Parish,Louisiana,1,1,0,0.0000000,30.8533922,-90.0405045,2020-03-17 10:53 EDT
Lake,Indiana,1,1,0,0.0000000,41.4166063,-87.3821740,2020-03-17 10:53 EDT
