County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update
Sarpy,Nebraska,1,0,0,0%,41.11286261500004,-96.11343359599995,2020-03-19 10:44 EDT
Lincoln,Nebraska,1,0,0,0%,41.047785340000075,-100.74515477499996,2020-03-19 10:44 EDT
Adams,Nebraska,1,0,0,0%,40.52445442100003,-98.501202042,2020-03-19 10:44 EDT
Bernalillo,New Mexico,16,0,0,0%,35.05128463,-106.6703125,2020-03-19 10:44 EDT
Santa Fe,New Mexico,5,0,0,0%,35.69168,-105.93796,2020-03-19 10:44 EDT
Sandoval,New Mexico,4,0,0,0%,35.68878872,-106.8666133,2020-03-19 10:44 EDT
Socorro,New Mexico,2,0,0,0%,34.060140000000004,-106.89187,2020-03-19 10:44 EDT
Taos,New Mexico,1,0,0,0%,36.57785635000005,-105.63103569399999,2020-03-19 10:44 EDT
St. Louis,Missouri,5,0,0,0%,38.62775,-90.19956,2020-03-19 10:44 EDT
Greene,Missouri,4,0,0,0%,37.25804025,-93.34201853,2020-03-19 10:44 EDT
St. Louis City,Missouri,3,0,0,0%,38.63399181600005,-90.247897987,2020-03-19 10:44 EDT
Jackson,Missouri,3,0,0,0%,39.00756984500004,-94.34626920799995,2020-03-19 10:44 EDT
Cass,Missouri,2,0,0,0%,38.646931488000064,-94.35479307999998,2020-03-19 10:44 EDT
Kansas City,Missouri,2,0,0,0%,39.103440000000035,-94.58310999999998,2020-03-19 10:44 EDT
Christian,Missouri,2,2,0,0%,36.96954610400008,-93.18880105499994,2020-03-19 10:44 EDT
Henry,Missouri,1,0,0,0%,38.38842154,-93.79668046,2020-03-19 10:44 EDT
Cole,Missouri,1,0,0,0%,38.50476967700007,-92.28023836399996,2020-03-19 10:44 EDT
Boone,Missouri,1,0,1,100%,38.99174396300003,-92.30916734999994,2020-03-19 10:44 EDT
St. Charles,Missouri,1,0,0,0%,38.78394000000004,-90.48122999999998,2020-03-19 10:44 EDT
New Castle,Delaware,17,0,0,0%,39.65977,-75.56394,2020-03-19 10:44 EDT
Sussex,Delaware,1,0,0,0%,38.662017190000036,-75.39879573299999,2020-03-19 10:44 EDT
Kent,Delaware,1,0,0,0%,39.08881449000006,-75.56713028399997,2020-03-19 10:44 EDT
Johnson,Kansas,12,0,0,0%,38.88377293,-94.82222518,2020-03-19 10:44 EDT
Wyandotte,Kansas,4,0,1,25%,39.11407013,-94.76524274,2020-03-19 10:44 EDT
Leavenworth,Kansas,2,0,0,0%,39.19872397200004,-95.03852507199996,2020-03-19 10:44 EDT
Butler,Kansas,1,0,0,0%,37.78128093,-96.83903083,2020-03-19 10:44 EDT
Franklin,Kansas,1,0,0,0%,38.56451748,-95.28594053,2020-03-19 10:44 EDT
Ford,Kansas,1,0,0,0%,37.69171325900004,-99.88798241399996,2020-03-19 10:44 EDT
Douglas,Kansas,1,0,0,0%,38.88462907100006,-95.29255463099994,2020-03-19 10:44 EDT
Chittenden,Vermont,4,0,0,0%,44.45799511,-73.05404973,2020-03-19 10:44 EDT
Bennington,Vermont,3,0,0,0%,42.87672,-73.19818000000002,2020-03-19 10:44 EDT
Windsor,Vermont,3,0,0,0%,43.48115,-72.38580999999998,2020-03-19 10:44 EDT
Washington,Vermont,1,0,0,0%,44.27344561,-72.61485925,2020-03-19 10:44 EDT
Orange,Vermont,1,0,0,0%,44.14854,-72.40233,2020-03-19 10:44 EDT
Addison,Vermont,1,0,0,0%,44.02807360100008,-73.13152876099997,2020-03-19 10:44 EDT
Fremont,Wyoming,8,0,0,0%,43.04051864,-108.6304974,2020-03-19 10:44 EDT
Sheridan,Wyoming,4,0,0,0%,44.79792,-106.95587,2020-03-19 10:44 EDT
Laramie,Wyoming,4,0,0,0%,41.30696126500004,-104.68954978199993,2020-03-19 10:44 EDT
Park,Wyoming,1,0,0,0%,44.52055107800004,-109.588463533,2020-03-19 10:44 EDT
Teton,Wyoming,1,0,0,0%,43.91885107100006,-110.59625958199993,2020-03-19 10:44 EDT
Honolulu,Hawaii,10,0,0,0%,21.30493,-157.85788,2020-03-19 10:44 EDT
Maui,Hawaii,3,0,0,0%,20.85953512,-156.5646068,2020-03-19 10:44 EDT
Kauai,Hawaii,2,0,0,0%,22.0825024,-159.7275965,2020-03-19 10:44 EDT
Hawaii Island,Hawaii,1,0,0,0%,19.500560000000068,-155.50055999999995,2020-03-19 10:44 EDT
Guam,Guam,12,4,0,0%,13.528080000000045,144.85503000000006,2020-03-19 10:44 EDT
Minnehaha,South Dakota,5,0,0,0%,43.67417757,-96.79142458,2020-03-19 10:44 EDT
Pennington,South Dakota,1,0,1,100%,44.003745,-102.8239008,2020-03-19 10:44 EDT
Beadle,South Dakota,1,0,0,0%,44.41448462,-98.27810992,2020-03-19 10:44 EDT
Charles Mix,South Dakota,1,0,0,0%,43.20747461,-98.57667036,2020-03-19 10:44 EDT
Davison,South Dakota,1,0,0,0%,43.67472829200005,-98.14595896799996,2020-03-19 10:44 EDT
Bon Homme,South Dakota,1,0,0,0%,42.99336042,-97.88666966,2020-03-19 10:44 EDT
McCook,South Dakota,1,0,0,0%,43.67430648,-97.3684216,2020-03-19 10:44 EDT
Gallatin,Montana,3,0,0,0%,45.54045182,-111.17041090000002,2020-03-19 10:44 EDT
Missoula,Montana,3,0,0,0%,46.87278,-113.99625,2020-03-19 10:44 EDT
Yellowstone,Montana,2,0,0,0%,45.93711629,-108.2743481,2020-03-19 10:44 EDT
Silver Bow,Montana,1,0,0,0%,45.99544,-112.65661,2020-03-19 10:44 EDT
Broadwater,Montana,1,0,0,0%,46.603980000000035,-112.08558999999997,2020-03-19 10:44 EDT
Blaine,Idaho,5,0,0,0%,43.41233465,-113.9798058,2020-03-19 10:44 EDT
Ada,Idaho,3,0,0,0%,43.45105691,-116.2411338,2020-03-19 10:44 EDT
Teton,Idaho,1,0,0,0%,43.75945168,-111.2076444,2020-03-19 10:44 EDT
Madison,Idaho,1,0,0,0%,43.784185637000064,-111.65919089599998,2020-03-19 10:44 EDT
Twin Falls,Idaho,1,0,0,0%,42.55619000000007,-114.46959999999996,2020-03-19 10:44 EDT
Anchorage,Alaska,4,0,0,0%,61.21753,-149.85825,2020-03-19 10:44 EDT
Fairbanks North Star,Alaska,3,0,0,0%,64.80850665000007,-146.56348116999996,2020-03-19 10:44 EDT
Ketchikan Gateway,Alaska,1,0,0,0%,55.00186526700003,-130.54976999999997,2020-03-19 10:44 EDT
Seward,Alaska,1,0,0,0%,60.11235000000005,-149.44293999999996,2020-03-19 10:44 EDT
Ward,North Dakota,2,0,0,0%,48.22168092,-101.5418179,2020-03-19 10:44 EDT
Burleigh,North Dakota,2,0,0,0%,46.97801044000005,-100.46694420899996,2020-03-19 10:44 EDT
Morton,North Dakota,2,0,0,0%,46.71678116000004,-101.28570518399994,2020-03-19 10:44 EDT
Cass,North Dakota,1,0,0,0%,46.932969537000076,-97.24812120799999,2020-03-19 10:44 EDT
Puerto Rico,Puerto Rico,5,0,0,0%,18.2226065,-66.46895343,2020-03-19 10:44 EDT
Jefferson,West Virginia,1,0,0,0%,39.307692735000046,-77.86269440799998,2020-03-19 10:44 EDT
Mercer,West Virginia,1,0,0,0%,37.405565153000055,-81.11143230899995,2020-03-19 10:44 EDT
Unassigned,New York,0,0,3,Infinity%,42.165726,-74.948051,2020-03-19 10:44 EDT
Unassigned,Washington,164,0,0,0%,47.400902,-121.490494,2020-03-19 10:44 EDT
Unassigned,New Jersey,28,0,0,0%,40.298904,-74.521011,2020-03-19 10:44 EDT
Unknown,Illinois,16,0,0,0%,40.349457,-88.986137,2020-03-19 10:44 EDT
Unassigned,Louisiana,4,0,0,0%,31.169546,-91.867805,2020-03-19 10:44 EDT
Unknown,Massachusetts,4,0,0,0%,42.230171,-71.530106,2020-03-19 10:44 EDT
Unassigned,Georgia,0,0,1,Infinity%,33.040619,-83.643074,2020-03-19 10:44 EDT
Unassigned,Wisconsin,1,0,0,0%,44.268543,-89.616508,2020-03-19 10:44 EDT
Unassigned,North Carolina,4,4,0,0%,35.630066,-79.80641899999999,2020-03-19 10:44 EDT
Unassigned,Maine,7,0,0,0%,44.693946999999994,-69.381927,2020-03-19 10:44 EDT
Unassigned,Arkansas,33,0,0,0%,34.969704,-92.37312299999999,2020-03-19 10:44 EDT
Unassigned,Kentucky,6,0,0,0%,37.66814,-84.670067,2020-03-19 10:44 EDT
Unassigned,Missouri,1,0,0,0%,38.456084999999995,-92.288368,2020-03-19 10:44 EDT
Unassigned,Delaware,7,0,0,0%,39.318523,-75.507141,2020-03-19 10:44 EDT
Unassigned,Vermont,6,0,0,0%,44.045876,-72.710686,2020-03-19 10:44 EDT
Unassigned,Montana,1,0,0,0%,46.921925,-110.454353,2020-03-19 10:44 EDT
Unassigned,US Virgin Islands,2,0,0,0%,17.752625,-64.73541999999999,2020-03-19 10:44 EDT
Pitt,North Carolina,1,1,0,0%,35.59351086400005,-77.37466837499994,2020-03-19 10:44 EDT
Tippecanoe,Indiana,1,0,0,0%,40.38856751700007,-86.89409188099995,2020-03-19 10:44 EDT
Madison,Indiana,1,1,0,0%,40.16165564000005,-85.71935842599999,2020-03-19 10:44 EDT
Wayne,Indiana,1,1,0,0%,39.86443720500006,-85.00984284099997,2020-03-19 10:44 EDT
Owen,Indiana,1,1,0,0%,39.31272984300006,-86.83764089799996,2020-03-19 10:44 EDT
Madison,Mississippi,1,0,0,0%,32.63807955200008,-90.03502697499994,2020-03-19 10:44 EDT
