County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update
Paulding,Georgia,3,0,0,0%,33.92042456,-84.8672012,2020-03-20 11:53 EDT
Troup,Georgia,2,0,0,0%,33.03351893,-85.02826168,2020-03-20 11:53 EDT
Richmond,Georgia,2,0,0,0%,33.35962968,-82.07361638,2020-03-20 11:53 EDT
Early,Georgia,2,0,1,50%,31.32275588700003,-84.90368024199995,2020-03-20 11:53 EDT
Glynn,Georgia,2,0,0,0%,31.23258256600008,-81.54266737099994,2020-03-20 11:53 EDT
Laurens,Georgia,2,0,0,0%,32.46368816900008,-82.92216464999996,2020-03-20 11:53 EDT
Polk,Georgia,1,0,0,0%,34.00168812,-85.18810974,2020-03-20 11:53 EDT
Charlton,Georgia,1,0,0,0%,30.78171091,-82.13776476,2020-03-20 11:53 EDT
Columbia,Georgia,1,0,0,0%,33.53724806,-82.26219609,2020-03-20 11:53 EDT
Houston,Georgia,1,0,0,0%,32.45894643,-83.66617499,2020-03-20 11:53 EDT
Whitfield,Georgia,1,0,0,0%,34.80552576,-84.96721045,2020-03-20 11:53 EDT
Barrow,Georgia,1,0,0,0%,33.99322516,-83.71272533,2020-03-20 11:53 EDT
Bibb,Georgia,1,0,0,0%,32.80663591500007,-83.69775904499993,2020-03-20 11:53 EDT
Peach,Georgia,1,0,0,0%,32.568811802000035,-83.82678716999997,2020-03-20 11:53 EDT
Muscogee,Georgia,1,0,0,0%,32.50990010800007,-84.87686883799995,2020-03-20 11:53 EDT
Effingham,Georgia,1,0,0,0%,32.36755649300005,-81.34129987499995,2020-03-20 11:53 EDT
Denver,Colorado,43,0,0,0%,39.74001,-104.99202,2020-03-20 11:53 EDT
Eagle,Colorado,39,0,0,0%,39.65565,-106.82788000000001,2020-03-20 11:53 EDT
Jefferson,Colorado,25,0,0,0%,39.58643164,-105.25040220000001,2020-03-20 11:53 EDT
Arapahoe,Colorado,22,0,0,0%,39.64976719,-104.33920440000001,2020-03-20 11:53 EDT
Douglas,Colorado,11,0,0,0%,39.32966642,-104.9295706,2020-03-20 11:53 EDT
Pitkin,Colorado,11,0,0,0%,39.21712515,-106.9167355,2020-03-20 11:53 EDT
Gunnison,Colorado,11,0,0,0%,38.54526,-106.92692,2020-03-20 11:53 EDT
Boulder,Colorado,11,0,0,0%,40.01574,-105.27923999999999,2020-03-20 11:53 EDT
Adams,Colorado,10,0,0,0%,39.87375914,-104.3366349,2020-03-20 11:53 EDT
Weld,Colorado,9,0,1,11.1%,40.55477273,-104.3924353,2020-03-20 11:53 EDT
El Paso,Colorado,8,0,2,25%,38.83212691,-104.5255141,2020-03-20 11:53 EDT
Summit,Colorado,5,0,0,0%,39.6341694,-106.1163607,2020-03-20 11:53 EDT
Larimer,Colorado,4,0,0,0%,40.66645245,-105.46093629999999,2020-03-20 11:53 EDT
Pueblo,Colorado,2,0,0,0%,38.26375,-104.61251999999999,2020-03-20 11:53 EDT
Routt,Colorado,2,0,0,0%,40.48499792,-106.9912189,2020-03-20 11:53 EDT
Garfield,Colorado,2,0,0,0%,39.59922654,-107.90400190000001,2020-03-20 11:53 EDT
Clear Creek,Colorado,2,0,0,0%,39.68905313,-105.6443322,2020-03-20 11:53 EDT
Mesa,Colorado,1,0,0,0%,39.16616,-108.13888999999999,2020-03-20 11:53 EDT
Grand,Colorado,1,0,0,0%,40.10263738,-106.1182838,2020-03-20 11:53 EDT
Crowley,Colorado,1,0,1,100%,38.32668857400007,-103.78479847799996,2020-03-20 11:53 EDT
Montgomery,Pennsylvania,55,0,0,0%,40.21089424,-75.36736378,2020-03-20 11:53 EDT
Philadelphia,Pennsylvania,44,0,0,0%,39.952220000000004,-75.16218,2020-03-20 11:53 EDT
Allegheny,Pennsylvania,25,7,0,0%,40.45082,-80.01615,2020-03-20 11:53 EDT
Monroe,Pennsylvania,15,0,0,0%,41.05811592,-75.33939791,2020-03-20 11:53 EDT
Delaware,Pennsylvania,14,0,0,0%,39.9167251,-75.39898556,2020-03-20 11:53 EDT
Bucks,Pennsylvania,12,0,0,0%,40.33694044,-75.10679406,2020-03-20 11:53 EDT
Cumberland,Pennsylvania,11,0,0,0%,40.16367663,-77.26538073,2020-03-20 11:53 EDT
Chester,Pennsylvania,10,0,0,0%,39.97320372,-75.74845154,2020-03-20 11:53 EDT
Northampton,Pennsylvania,5,0,1,20%,40.6836,-75.49108000000003,2020-03-20 11:53 EDT
Pike,Pennsylvania,3,0,0,0%,41.33202501,-75.03382353,2020-03-20 11:53 EDT
Washington,Pennsylvania,3,0,0,0%,40.16752,-80.24648,2020-03-20 11:53 EDT
Beaver,Pennsylvania,2,0,0,0%,40.6964,-80.30196,2020-03-20 11:53 EDT
York,Pennsylvania,2,0,0,0%,39.91993202,-76.72645287,2020-03-20 11:53 EDT
Lancaster,Pennsylvania,2,0,0,0%,40.04236245,-76.24767325,2020-03-20 11:53 EDT
Lackawanna,Pennsylvania,2,0,0,0%,41.43685633,-75.60917996,2020-03-20 11:53 EDT
Westmoreland,Pennsylvania,2,0,0,0%,40.310772400000076,-79.46697991799994,2020-03-20 11:53 EDT
Wayne,Pennsylvania,1,0,0,0%,41.64878798,-75.30324861,2020-03-20 11:53 EDT
Lehigh,Pennsylvania,1,0,0,0%,40.61265671,-75.59232058,2020-03-20 11:53 EDT
Luzerne,Pennsylvania,1,0,0,0%,41.28669,-75.90272,2020-03-20 11:53 EDT
Berks,Pennsylvania,1,0,0,0%,40.41633729,-75.92604542,2020-03-20 11:53 EDT
Erie,Pennsylvania,1,0,0,0%,41.99166483,-80.03220618,2020-03-20 11:53 EDT
Lebanon,Pennsylvania,1,0,0,0%,40.36719795400006,-76.45774632799998,2020-03-20 11:53 EDT
Milwaukee,Wisconsin,62,0,0,0%,43.042,-87.90687,2020-03-20 11:53 EDT
Dane,Wisconsin,27,0,0,0%,43.2509,-89.51829000000002,2020-03-20 11:53 EDT
Fond du Lac,Wisconsin,14,0,1,7.1%,43.77302,-88.44709,2020-03-20 11:53 EDT
Waukesha,Wisconsin,12,0,0,0%,43.01458,-88.23548000000002,2020-03-20 11:53 EDT
Sheboygan,Wisconsin,6,0,0,0%,43.74978,-87.71343,2020-03-20 11:53 EDT
Winnebago,Wisconsin,5,0,0,0%,44.07516,-88.52521999999998,2020-03-20 11:53 EDT
Kenosha,Wisconsin,4,0,0,0%,42.58808,-87.82326,2020-03-20 11:53 EDT
La Crosse,Wisconsin,4,0,0,0%,43.812670000000004,-91.25206,2020-03-20 11:53 EDT
Columbia,Wisconsin,4,0,0,0%,43.466630000000066,-89.33374584699999,2020-03-20 11:53 EDT
Racine,Wisconsin,3,0,0,0%,42.72564000000001,-87.78955,2020-03-20 11:53 EDT
Ozaukee,Wisconsin,3,0,1,33.3%,43.38406045,-87.95080924,2020-03-20 11:53 EDT
Washington,Wisconsin,2,0,0,0%,43.36846263,-88.23074627,2020-03-20 11:53 EDT
Brown,Wisconsin,2,0,0,0%,44.45262729,-88.00370915,2020-03-20 11:53 EDT
Walworth,Wisconsin,2,0,0,0%,42.66860085,-88.54195408,2020-03-20 11:53 EDT
Pierce,Wisconsin,1,0,0,0%,44.72273325,-92.42192317,2020-03-20 11:53 EDT
Wood,Wisconsin,1,0,0,0%,44.475229999999996,-90.16062,2020-03-20 11:53 EDT
Outagamie,Wisconsin,1,0,0,0%,44.41615179,-88.46497822,2020-03-20 11:53 EDT
Calumet,Wisconsin,1,0,0,0%,44.08345086000003,-88.18359014799995,2020-03-20 11:53 EDT
Eau Claire,Wisconsin,1,0,0,0%,44.81658,-91.50076999999999,2020-03-20 11:53 EDT
Bayfield,Wisconsin,1,0,0,0%,46.52358986800005,-91.20084099699993,2020-03-20 11:53 EDT
Sauk,Wisconsin,1,0,0,0%,43.426693129000064,-89.94833280099995,2020-03-20 11:53 EDT
Dunn,Wisconsin,1,0,0,0%,44.94656917300006,-91.89636357799999,2020-03-20 11:53 EDT
St. Croix,Wisconsin,1,0,0,0%,45.767184084000064,-92.14814144999997,2020-03-20 11:53 EDT
Rock,Wisconsin,1,0,0,0%,42.67120760500006,-89.07156318399996,2020-03-20 11:53 EDT
Chippewa,Wisconsin,1,0,0,0%,45.06939638900008,-91.27989200099995,2020-03-20 11:53 EDT
Fairfield,Connecticut,102,0,3,2.9%,41.16633,-73.22876,2020-03-20 11:53 EDT
New Haven,Connecticut,23,0,0,0%,41.308009999999996,-72.92432,2020-03-20 11:53 EDT
Hartford,Connecticut,18,0,0,0%,41.76375,-72.67394,2020-03-20 11:53 EDT
Litchfield,Connecticut,7,0,0,0%,41.74626,-73.18895,2020-03-20 11:53 EDT
Tolland,Connecticut,4,0,0,0%,41.85504483,-72.33656749,2020-03-20 11:53 EDT
Middlesex,Connecticut,3,0,0,0%,41.46306660000001,-72.53470405,2020-03-20 11:53 EDT
Davidson,Tennessee,75,0,0,0%,36.16956079999999,-86.78475676,2020-03-20 11:53 EDT
Williamson,Tennessee,30,0,0,0%,35.89382673,-86.89863959,2020-03-20 11:53 EDT
Hamilton,Tennessee,5,0,0,0%,35.17932044,-85.16684143,2020-03-20 11:53 EDT
Shelby,Tennessee,4,0,0,0%,31.956559999999996,-94.31826,2020-03-20 11:53 EDT
Sumner,Tennessee,3,0,0,0%,36.46946208,-86.46033197,2020-03-20 11:53 EDT
Knox,Tennessee,2,0,0,0%,35.9956069,-83.93465204,2020-03-20 11:53 EDT
Sullivan,Tennessee,1,0,0,0%,36.51280182,-82.30449503,2020-03-20 11:53 EDT
Jefferson,Tennessee,1,0,0,0%,36.05717538,-83.45179448,2020-03-20 11:53 EDT
Rutherford,Tennessee,1,0,0,0%,35.84274327,-86.41675248,2020-03-20 11:53 EDT
Campbell,Tennessee,1,0,0,0%,36.40345626,-84.14936087,2020-03-20 11:53 EDT
Sevier,Tennessee,1,0,0,0%,35.78406841,-83.52422241,2020-03-20 11:53 EDT
Cheatham,Tennessee,1,0,0,0%,36.26137095,-87.08723567,2020-03-20 11:53 EDT
Robertson,Tennessee,1,0,0,0%,36.52542953,-86.87055295,2020-03-20 11:53 EDT
Cumberland,Tennessee,1,0,0,0%,35.95038174600006,-84.99834053199999,2020-03-20 11:53 EDT
Fayette,Tennessee,1,0,0,0%,35.19698469700006,-89.41432942200001,2020-03-20 11:53 EDT
Dyer,Tennessee,1,0,0,0%,36.05918875200007,-89.40870014599994,2020-03-20 11:53 EDT
Montgomery,Tennessee,1,0,0,0%,36.497058544000026,-87.382889833,2020-03-20 11:53 EDT
Wilson,Tennessee,1,0,0,0%,36.15494367300005,-86.29769083499997,2020-03-20 11:53 EDT
Carroll,Tennessee,1,0,0,0%,35.97309811700006,-88.45021936999996,2020-03-20 11:53 EDT
Mecklenburg,North Carolina,43,11,0,0%,35.24147789,-80.83080552,2020-03-20 11:53 EDT
Durham,North Carolina,35,0,0,0%,35.99542,-78.89644,2020-03-20 11:53 EDT
Wake,North Carolina,25,0,0,0%,35.79010846,-78.65039764,2020-03-20 11:53 EDT
Harnett,North Carolina,6,0,0,0%,35.34117,-78.78837,2020-03-20 11:53 EDT
Forsyth,North Carolina,5,0,0,0%,36.13053703,-80.25630221,2020-03-20 11:53 EDT
Guilford,North Carolina,4,1,0,0%,36.07946818,-79.78897008,2020-03-20 11:53 EDT
Chatham,North Carolina,3,0,0,0%,35.70262985,-79.25541576,2020-03-20 11:53 EDT
Johnston,North Carolina,2,0,0,0%,35.51765595,-78.36573857,2020-03-20 11:53 EDT
Brunswick,North Carolina,2,1,0,0%,34.07059384,-78.23749682,2020-03-20 11:53 EDT
Craven,North Carolina,2,0,0,0%,35.11728658,-77.08247035,2020-03-20 11:53 EDT
Watauga,North Carolina,2,0,0,0%,36.23101355,-81.69645582,2020-03-20 11:53 EDT
Wilson,North Carolina,2,0,0,0%,35.721959999999996,-77.91637,2020-03-20 11:53 EDT
Iredell,North Carolina,2,0,0,0%,35.8311,-80.8987,2020-03-20 11:53 EDT
Union,North Carolina,2,0,0,0%,34.98832565,-80.53074453,2020-03-20 11:53 EDT
Moore,North Carolina,2,0,0,0%,35.3106825,-79.48131025,2020-03-20 11:53 EDT
Cumberland,North Carolina,2,0,0,0%,35.04862487900005,-78.82739224999995,2020-03-20 11:53 EDT
Cabarrus,North Carolina,1,0,0,0%,35.2372,-80.5423,2020-03-20 11:53 EDT
Onslow,North Carolina,1,0,0,0%,34.73346891,-77.42966411,2020-03-20 11:53 EDT
Wayne,North Carolina,1,0,0,0%,35.36376229,-78.0041603,2020-03-20 11:53 EDT
Sampson,North Carolina,1,0,0,0%,34.99160724,-78.37157696,2020-03-20 11:53 EDT
Lincoln,North Carolina,1,0,0,0%,35.48576876,-81.23065125,2020-03-20 11:53 EDT
Gaston,North Carolina,1,0,0,0%,35.29417636,-81.18015484,2020-03-20 11:53 EDT
New Hanover,North Carolina,1,0,0,0%,34.23292157,-77.88477524,2020-03-20 11:53 EDT
Buncombe,North Carolina,1,0,0,0%,35.61113256,-82.53009394,2020-03-20 11:53 EDT
Hoke,North Carolina,1,0,0,0%,35.01729402,-79.23716267,2020-03-20 11:53 EDT
Pitt,North Carolina,1,0,0,0%,35.59351086,-77.37466837,2020-03-20 11:53 EDT
Rowan,North Carolina,1,0,0,0%,35.63958871900007,-80.52470939599993,2020-03-20 11:53 EDT
Davidson,North Carolina,1,0,0,0%,35.79317657800004,-80.21270474399995,2020-03-20 11:53 EDT
Pasquotank,North Carolina,1,0,0,0%,36.28883220500006,-76.27236840499995,2020-03-20 11:53 EDT
Montgomery,Maryland,51,18,0,0%,39.13636819,-77.20403165,2020-03-20 11:53 EDT
Prince George's,Maryland,31,8,1,3.2%,38.82838616,-76.84587073,2020-03-20 11:53 EDT
Howard,Maryland,18,2,0,0%,39.25112784,-76.9312584,2020-03-20 11:53 EDT
Baltimore,Maryland,13,1,0,0%,39.29058,-76.60925999999998,2020-03-20 11:53 EDT
Baltimore City,Maryland,11,3,0,0%,39.30194126,-76.61111168,2020-03-20 11:53 EDT
Anne Arundel,Maryland,9,4,0,0%,39.00889701,-76.60328627,2020-03-20 11:53 EDT
Harford,Maryland,5,2,0,0%,39.55444035,-76.31583955,2020-03-20 11:53 EDT
Carroll,Maryland,4,2,0,0%,39.5629588,-77.02246566,2020-03-20 11:53 EDT
Charles,Maryland,2,0,0,0%,38.47410423,-77.01286707,2020-03-20 11:53 EDT
Talbot,Maryland,1,0,0,0%,38.75926446,-76.11366953,2020-03-20 11:53 EDT
Frederick,Maryland,1,0,0,0%,39.41574,-77.41203,2020-03-20 11:53 EDT
Calvert,Maryland,1,0,0,0%,38.54020822,-76.56511395,2020-03-20 11:53 EDT
Wicomico,Maryland,1,1,0,0%,38.37029174600008,-75.62980988099997,2020-03-20 11:53 EDT
Worcester,Maryland,1,1,0,0%,38.22216753400005,-75.35774124599999,2020-03-20 11:53 EDT
Cuyahoga,Ohio,53,0,0,0%,41.42441485,-81.65858169,2020-03-20 11:53 EDT
Franklin,Ohio,10,0,0,0%,39.96947128,-83.00933072,2020-03-20 11:53 EDT
Butler,Ohio,8,0,0,0%,39.43863845,-84.57616769,2020-03-20 11:53 EDT
Summit,Ohio,6,0,0,0%,41.12591572,-81.53218826,2020-03-20 11:53 EDT
Lorain,Ohio,6,0,0,0%,41.4682,-82.17815,2020-03-20 11:53 EDT
Stark,Ohio,5,0,0,0%,40.81390964,-81.3656565,2020-03-20 11:53 EDT
Medina,Ohio,5,0,0,0%,41.14042,-81.86402,2020-03-20 11:53 EDT
Mahoning,Ohio,5,0,0,0%,41.01464431,-80.77623825,2020-03-20 11:53 EDT
Trumbull,Ohio,2,0,0,0%,41.31706712,-80.7611827,2020-03-20 11:53 EDT
Belmont,Ohio,2,0,0,0%,40.02955,-81.03891,2020-03-20 11:53 EDT
Lake,Ohio,2,0,0,0%,41.69640842,-81.23731889,2020-03-20 11:53 EDT
Coshocton,Ohio,2,0,0,0%,40.301617799999995,-81.92001377,2020-03-20 11:53 EDT
Delaware,Ohio,2,0,0,0%,40.27842038,-83.00497693,2020-03-20 11:53 EDT
Lucas,Ohio,1,0,1,100%,41.61985841,-83.65977665,2020-03-20 11:53 EDT
Tuscarawas,Ohio,1,0,0,0%,40.39758,-81.40727,2020-03-20 11:53 EDT
Geauga,Ohio,1,0,0,0%,41.49954507,-81.17858376,2020-03-20 11:53 EDT
Darke,Ohio,1,0,0,0%,40.13323815,-84.61936159,2020-03-20 11:53 EDT
Huron,Ohio,1,0,0,0%,41.14620646,-82.59834972,2020-03-20 11:53 EDT
Ashland,Ohio,1,0,0,0%,40.84598539,-82.27068220000002,2020-03-20 11:53 EDT
Montgomery,Ohio,1,0,0,0%,39.75468776,-84.29097551,2020-03-20 11:53 EDT
Hamilton,Ohio,1,0,0,0%,39.19604613300004,-84.54207829299997,2020-03-20 11:53 EDT
Clark,Ohio,1,0,0,0%,39.91665401000006,-83.78374972299997,2020-03-20 11:53 EDT
Miami,Ohio,1,0,0,0%,40.05344879300003,-84.22890719499998,2020-03-20 11:53 EDT
Richland,Ohio,1,0,0,0%,40.77469823200005,-82.53644022799996,2020-03-20 11:53 EDT
Out of state,Ohio,1,0,0,0%,40.25034000000005,-83.00017999999993,2020-03-20 11:53 EDT
Arlington,Virginia,17,0,0,0%,38.8905,-77.08629,2020-03-20 11:53 EDT
Fairfax,Virginia,16,0,0,0%,38.84179,-77.30887,2020-03-20 11:53 EDT
James City,Virginia,14,0,1,7.1%,37.31327387,-76.77335259,2020-03-20 11:53 EDT
Prince William,Virginia,11,0,0,0%,38.7024474,-77.4800235,2020-03-20 11:53 EDT
Chesterfield,Virginia,6,0,0,0%,37.377559999999995,-77.50816999999998,2020-03-20 11:53 EDT
Loudoun,Virginia,5,0,0,0%,39.09069908,-77.63564793,2020-03-20 11:53 EDT
Virginia Beach City,Virginia,4,0,0,0%,36.74817867,-76.0574891,2020-03-20 11:53 EDT
Alexandria City,Virginia,4,0,0,0%,38.81838615,-77.08622964,2020-03-20 11:53 EDT
Charlottesville City,Virginia,3,0,0,0%,38.03731327,-78.48702109,2020-03-20 11:53 EDT
Henrico,Virginia,3,0,0,0%,37.5059,-77.3324,2020-03-20 11:53 EDT
Richmond City,Virginia,3,0,0,0%,37.52950871,-77.47573291,2020-03-20 11:53 EDT
Stafford,Virginia,2,0,0,0%,38.42346,-77.40816,2020-03-20 11:53 EDT
Spotsylvania,Virginia,1,0,0,0%,38.20174,-77.58855,2020-03-20 11:53 EDT
Hanover,Virginia,1,0,0,0%,37.768809999999995,-77.37109,2020-03-20 11:53 EDT
Prince Edward,Virginia,1,0,0,0%,37.22429738,-78.44105653,2020-03-20 11:53 EDT
Harrisonburg,Virginia,1,0,0,0%,38.45163,-78.8697,2020-03-20 11:53 EDT
York,Virginia,1,0,1,100%,37.24188617,-76.55913612,2020-03-20 11:53 EDT
Williamsburg,Virginia,1,0,0,0%,37.26927,-76.70756,2020-03-20 11:53 EDT
Goochland,Virginia,1,0,0,0%,37.72201887,-77.91622239,2020-03-20 11:53 EDT
Charles City,Virginia,1,0,0,0%,37.34197,-77.0725,2020-03-20 11:53 EDT
Norfolk,Virginia,1,0,0,0%,36.89279963,-76.26098429,2020-03-20 11:53 EDT
Albemarle,Virginia,1,0,0,0%,38.02284365100007,-78.55658355099996,2020-03-20 11:53 EDT
Portsmouth City,Virginia,1,0,0,0%,36.84915825100006,-76.35371775099999,2020-03-20 11:53 EDT
Gloucester,Virginia,1,0,0,0%,37.411142591000036,-76.53781434499996,2020-03-20 11:53 EDT
Botetourt,Virginia,1,0,0,0%,37.55715182000007,-79.81229350899997,2020-03-20 11:53 EDT
Suffolk,Virginia,1,0,0,0%,36.697698141000046,-76.63778097299995,2020-03-20 11:53 EDT
Clark,Nevada,69,0,1,1.4%,36.21709974,-115.0246913,2020-03-20 11:53 EDT
Washoe,Nevada,14,0,0,0%,40.68696023,-119.66599099999999,2020-03-20 11:53 EDT
Carson City,Nevada,1,0,0,0%,39.16506,-119.76697,2020-03-20 11:53 EDT
Hennepin,Minnesota,32,0,0,0%,45.00575776,-93.4749321,2020-03-20 11:53 EDT
Ramsey,Minnesota,12,0,0,0%,45.01812241,-93.09961678,2020-03-20 11:53 EDT
Dakota,Minnesota,8,0,0,0%,44.67098069,-93.06667775,2020-03-20 11:53 EDT
Anoka,Minnesota,6,0,0,0%,45.19833,-93.38996999999999,2020-03-20 11:53 EDT
Olmsted,Minnesota,6,0,0,0%,44.00379942,-92.40181819,2020-03-20 11:53 EDT
Carver,Minnesota,3,0,0,0%,44.76325,-93.62524,2020-03-20 11:53 EDT
Stearns,Minnesota,3,0,0,0%,45.55209682,-94.61375674,2020-03-20 11:53 EDT
Washington,Minnesota,3,0,0,0%,45.04110113,-92.88337857,2020-03-20 11:53 EDT
Martin,Minnesota,3,0,0,0%,43.67434914,-94.55104942,2020-03-20 11:53 EDT
Wright,Minnesota,2,0,0,0%,45.17344199,-93.9635579,2020-03-20 11:53 EDT
Blue earth,Minnesota,2,0,0,0%,43.9505,-93.9878,2020-03-20 11:53 EDT
Nicollet,Minnesota,2,0,0,0%,44.34967975,-94.24686405,2020-03-20 11:53 EDT
Renville,Minnesota,1,0,0,0%,44.78921,-95.21243,2020-03-20 11:53 EDT
Waseca,Minnesota,1,0,0,0%,44.07804,-93.50742,2020-03-20 11:53 EDT
Benton,Minnesota,1,0,0,0%,45.7211,-93.9733,2020-03-20 11:53 EDT
Wadena,Minnesota,1,0,0,0%,46.585694517000036,-94.96940786699993,2020-03-20 11:53 EDT
Mower,Minnesota,1,0,0,0%,43.67148238500005,-92.75250118299994,2020-03-20 11:53 EDT
Rice,Minnesota,1,0,0,0%,44.35426198300007,-93.29671495199995,2020-03-20 11:53 EDT
Scott,Minnesota,1,0,0,0%,44.648511,-93.535747,2020-03-20 11:53 EDT
Washington,Oregon,25,0,1,4%,45.56005965,-123.098408,2020-03-20 11:53 EDT
Linn,Oregon,17,0,0,0%,44.4887414,-122.5343983,2020-03-20 11:53 EDT
Marion,Oregon,13,0,0,0%,44.75045,-122.94051999999999,2020-03-20 11:53 EDT
Multnomah,Oregon,7,0,1,14.3%,45.46975,-122.70562,2020-03-20 11:53 EDT
Deschutes,Oregon,6,0,0,0%,44.159240000000004,-121.25967,2020-03-20 11:53 EDT
Clackamas,Oregon,6,0,0,0%,45.41211,-122.56908999999999,2020-03-20 11:53 EDT
Benton,Oregon,3,0,0,0%,44.491835896000055,-123.42929181899996,2020-03-20 11:53 EDT
Jackson,Oregon,2,0,0,0%,42.4321189,-122.72848619999999,2020-03-20 11:53 EDT
Umatilla,Oregon,2,0,0,0%,45.91768,-119.34203000000001,2020-03-20 11:53 EDT
Yamhill,Oregon,2,0,0,0%,45.34037,-123.18786999999999,2020-03-20 11:53 EDT
Lane,Oregon,2,0,1,50%,43.93873498,-122.84792730000001,2020-03-20 11:53 EDT
Klamath,Oregon,1,0,0,0%,42.69219137,-121.64335179999999,2020-03-20 11:53 EDT
Douglas,Oregon,1,0,0,0%,43.27977096,-123.16648719999999,2020-03-20 11:53 EDT
Polk,Oregon,1,0,0,0%,44.90373452,-123.4127777,2020-03-20 11:53 EDT
Marion,Indiana,25,0,1,4%,39.78174364,-86.13841490000001,2020-03-20 11:53 EDT
St. Joseph,Indiana,6,0,0,0%,41.61672009,-86.28991117,2020-03-20 11:53 EDT
Lake,Indiana,6,0,0,0%,41.4166063,-87.38217401,2020-03-20 11:53 EDT
Howard,Indiana,5,0,0,0%,40.48359609,-86.11686027,2020-03-20 11:53 EDT
Hamilton,Indiana,5,0,0,0%,40.07251369,-86.05201795,2020-03-20 11:53 EDT
Floyd,Indiana,5,3,0,0%,38.318983100000004,-85.90692978,2020-03-20 11:53 EDT
Hendricks,Indiana,4,0,0,0%,39.483833000000004,-86.068651,2020-03-20 11:53 EDT
Johnson,Indiana,4,0,1,25%,39.48998224,-86.10160833,2020-03-20 11:53 EDT
Boone,Indiana,2,0,0,0%,40.05074486,-86.46869878,2020-03-20 11:53 EDT
Franklin,Indiana,2,0,0,0%,39.41487151,-85.06025193,2020-03-20 11:53 EDT
Tippecanoe,Indiana,2,0,0,0%,40.38856752,-86.89409188,2020-03-20 11:53 EDT
Noble,Indiana,1,0,0,0%,41.39858246,-85.41743879,2020-03-20 11:53 EDT
Adams,Indiana,1,0,0,0%,40.74565068,-84.93663421,2020-03-20 11:53 EDT
Wells,Indiana,1,0,0,0%,40.72919489,-85.22121595,2020-03-20 11:53 EDT
LaPorte,Indiana,1,0,0,0%,41.6106,-86.72251999999996,2020-03-20 11:53 EDT
Bartholomew,Indiana,1,0,0,0%,39.20594992,-85.8975923,2020-03-20 11:53 EDT
Clark,Indiana,1,0,0,0%,38.47741675,-85.70747393,2020-03-20 11:53 EDT
Fayette,Indiana,1,0,0,0%,39.64006518,-85.17871479,2020-03-20 11:53 EDT
Jennings,Indiana,1,0,0,0%,38.99694082,-85.62804372,2020-03-20 11:53 EDT
Madison,Indiana,1,0,0,0%,40.16165564,-85.71935843,2020-03-20 11:53 EDT
Wayne,Indiana,1,0,0,0%,39.86443721,-85.00984284,2020-03-20 11:53 EDT
Owen,Indiana,1,0,0,0%,39.31272984,-86.83764090000004,2020-03-20 11:53 EDT
Allen,Indiana,1,0,0,0%,41.090861405000055,-85.06653711099996,2020-03-20 11:53 EDT
Vigo,Indiana,1,0,0,0%,39.430629512000046,-87.38994948599998,2020-03-20 11:53 EDT
Vanderburgh,Indiana,1,0,0,0%,38.02586461200008,-87.58564970399998,2020-03-20 11:53 EDT
Grant,Indiana,1,0,0,0%,40.51583936400005,-85.65471183899994,2020-03-20 11:53 EDT
Shelby,Indiana,1,0,0,0%,39.52367017700004,-85.79166999099994,2020-03-20 11:53 EDT
Kershaw,South Carolina,29,0,0,0%,34.33892207,-80.59029602,2020-03-20 11:53 EDT
Richland,South Carolina,8,0,0,0%,34.02145286,-80.90134504,2020-03-20 11:53 EDT
Beaufort,South Carolina,7,0,0,0%,32.43119,-80.66993000000002,2020-03-20 11:53 EDT
Greenville,South Carolina,7,0,0,0%,34.84827,-82.40011,2020-03-20 11:53 EDT
Horry,South Carolina,6,0,0,0%,33.93188,-79.1347,2020-03-20 11:53 EDT
Charleston,South Carolina,5,0,0,0%,32.78115,-79.9316,2020-03-20 11:53 EDT
Lexington,South Carolina,5,0,1,20%,33.98105,-81.23595,2020-03-20 11:53 EDT
Lancaster,South Carolina,3,0,0,0%,34.72096,-80.77112,2020-03-20 11:53 EDT
Anderson,South Carolina,2,0,0,0%,34.500609999999995,-82.64962,2020-03-20 11:53 EDT
Spartanburg,South Carolina,1,0,0,0%,34.94838,-81.93494,2020-03-20 11:53 EDT
Fairfield,South Carolina,1,0,0,0%,34.39518619,-81.12116934,2020-03-20 11:53 EDT
Calhoun,South Carolina,1,0,0,0%,33.67595941,-80.78363901,2020-03-20 11:53 EDT
York,South Carolina,1,0,0,0%,34.97475038,-81.18448769,2020-03-20 11:53 EDT
Dorchester,South Carolina,1,0,0,0%,33.07954661,-80.40549017,2020-03-20 11:53 EDT
Lee,South Carolina,1,0,0,0%,34.16328963,-80.25444247,2020-03-20 11:53 EDT
Abbeville,South Carolina,1,0,0,0%,34.22258416000005,-82.45866128499995,2020-03-20 11:53 EDT
Anderson,South Carolina,1,0,0,0%,34.500609999999995,-82.64962,2020-03-20 11:53 EDT
Saluda,South Carolina,1,0,0,0%,34.00477885600003,-81.72960193799997,2020-03-20 11:53 EDT
Harrison,Mississippi,8,1,0,0%,30.51215635,-89.11668435,2020-03-20 11:53 EDT
Leflore,Mississippi,7,3,0,0%,33.55052797,-90.30106536,2020-03-20 11:53 EDT
Pearl River,Mississippi,7,0,0,0%,30.768543400000002,-89.58975736,2020-03-20 11:53 EDT
