County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update
Coweta,Georgia,3,1,0,0%,33.35360269,-84.76336691,2020-03-17 21:54 EDT
Clarke,Georgia,3,0,0,0%,33.95110572,-83.36741217,2020-03-17 21:54 EDT
Richmond,Georgia,3,1,0,0%,33.359629675000065,-82.07361638099997,2020-03-17 21:54 EDT
Lee,Georgia,2,0,0,0%,31.77959716,-84.14088023,2020-03-17 21:54 EDT
Gordon,Georgia,2,0,0,0%,34.50319646,-84.87587883,2020-03-17 21:54 EDT
Henry,Georgia,2,0,0,0%,33.45301628,-84.15426282,2020-03-17 21:54 EDT
Polk,Georgia,1,0,0,0%,34.00168812,-85.18810974,2020-03-17 21:54 EDT
Charlton,Georgia,1,0,0,0%,30.78171091,-82.13776476,2020-03-17 21:54 EDT
Newton,Georgia,1,0,0,0%,33.55500659,-83.8502182,2020-03-17 21:54 EDT
Troup,Georgia,1,0,0,0%,33.03351893,-85.02826168,2020-03-17 21:54 EDT
Forsyth,Georgia,1,0,0,0%,33.03419,-83.93894,2020-03-17 21:54 EDT
Hall,Georgia,1,0,0,0%,34.32041152,-83.81043541,2020-03-17 21:54 EDT
Paulding,Georgia,1,0,0,0%,33.92042456,-84.8672012,2020-03-17 21:54 EDT
Spalding,Georgia,1,1,0,0%,33.26086703900006,-84.28421107399998,2020-03-17 21:54 EDT
Dallas,Texas,28,9,0,0%,32.778220000000005,-96.79512,2020-03-17 21:54 EDT
Travis,Texas,17,7,0,0%,30.33462266,-97.78218981,2020-03-17 21:54 EDT
Harris,Texas,16,0,0,0%,29.85762795,-95.39311138,2020-03-17 21:54 EDT
Fort Bend,Texas,10,1,0,0%,29.52745252,-95.77065084,2020-03-17 21:54 EDT
Collin,Texas,8,0,0,0%,33.1968,-96.80393,2020-03-17 21:54 EDT
Tarrant,Texas,6,1,0,0%,32.8173,-97.07655,2020-03-17 21:54 EDT
Smith,Texas,5,1,0,0%,32.37505601,-95.26910259,2020-03-17 21:54 EDT
Montgomery,Texas,4,0,0,0%,30.38862,-95.69633,2020-03-17 21:54 EDT
Bexar,Texas,4,0,0,0%,29.44892069,-98.5200077,2020-03-17 21:54 EDT
El Paso,Texas,3,0,0,0%,31.75916,-106.48749,2020-03-17 21:54 EDT
Hays,Texas,3,0,0,0%,30.11817000000001,-97.87222,2020-03-17 21:54 EDT
Bell,Texas,2,0,0,0%,31.03765881,-97.47807382,2020-03-17 21:54 EDT
Galveston,Texas,2,1,0,0%,29.29532,-94.80791,2020-03-17 21:54 EDT
Brazoria,Texas,2,0,0,0%,29.04971,-95.562,2020-03-17 21:54 EDT
Matagorda,Texas,2,0,1,50%,28.69123,-95.96755,2020-03-17 21:54 EDT
Lubbock,Texas,2,2,0,0%,33.610193035000066,-101.82044155199999,2020-03-17 21:54 EDT
Gregg,Texas,1,0,0,0%,32.48062462,-94.81699103,2020-03-17 21:54 EDT
Lavaca,Texas,1,0,0,0%,29.38432888,-96.93010975,2020-03-17 21:54 EDT
Denton,Texas,1,0,0,0%,33.216590000000004,-97.13162,2020-03-17 21:54 EDT
Bowie,Texas,1,0,0,0%,33.5594,-97.84837,2020-03-17 21:54 EDT
Webb,Texas,1,0,0,0%,32.632630000000056,-97.07417999999996,2020-03-17 21:54 EDT
Rusk,Texas,1,0,0,0%,31.795910000000053,-95.14990999999998,2020-03-17 21:54 EDT
Brazos,Texas,1,1,0,0%,30.660485841000014,-96.30207301399996,2020-03-17 21:54 EDT
Montgomery,Pennsylvania,34,4,0,0%,40.21089424,-75.36736378,2020-03-17 21:54 EDT
Philadelphia,Pennsylvania,19,9,0,0%,39.95222,-75.16218,2020-03-17 21:54 EDT
Cumberland,Pennsylvania,10,5,0,0%,40.16367663,-77.26538073,2020-03-17 21:54 EDT
Allegheny,Pennsylvania,10,4,0,0%,40.45082,-80.01615,2020-03-17 21:54 EDT
Delaware,Pennsylvania,9,2,0,0%,39.9167251,-75.39898556,2020-03-17 21:54 EDT
Monroe,Pennsylvania,8,0,0,0%,41.05811592,-75.33939791,2020-03-17 21:54 EDT
Bucks,Pennsylvania,8,1,0,0%,40.33694044,-75.10679406,2020-03-17 21:54 EDT
Chester,Pennsylvania,6,4,0,0%,39.97320372,-75.74845154,2020-03-17 21:54 EDT
Washington,Pennsylvania,2,1,0,0%,40.16752,-80.24648,2020-03-17 21:54 EDT
Wayne,Pennsylvania,1,0,0,0%,41.64878798,-75.30324861,2020-03-17 21:54 EDT
Northampton,Pennsylvania,1,0,0,0%,40.6836,-75.49108000000003,2020-03-17 21:54 EDT
Pike,Pennsylvania,1,0,0,0%,41.33202501,-75.03382353,2020-03-17 21:54 EDT
Lehigh,Pennsylvania,1,0,0,0%,40.61265671,-75.59232058,2020-03-17 21:54 EDT
Luzerne,Pennsylvania,1,0,0,0%,41.28669,-75.90272,2020-03-17 21:54 EDT
Beaver,Pennsylvania,1,0,0,0%,40.69640000000004,-80.30195999999995,2020-03-17 21:54 EDT
Milwaukee,Wisconsin,40,27,0,0%,43.042,-87.90687,2020-03-17 21:54 EDT
Dane,Wisconsin,19,9,0,0%,43.2509,-89.51829000000002,2020-03-17 21:54 EDT
Fond du Lac,Wisconsin,12,1,0,0%,43.77302,-88.44709,2020-03-17 21:54 EDT
Waukesha,Wisconsin,4,1,0,0%,43.01458,-88.23548000000002,2020-03-17 21:54 EDT
Kenosha,Wisconsin,4,3,0,0%,42.58808,-87.82326,2020-03-17 21:54 EDT
Sheboygan,Wisconsin,3,0,0,0%,43.74978,-87.71343,2020-03-17 21:54 EDT
Winnebago,Wisconsin,3,0,0,0%,44.07516,-88.52521999999998,2020-03-17 21:54 EDT
Pierce,Wisconsin,1,0,0,0%,44.72273325,-92.42192317,2020-03-17 21:54 EDT
Racine,Wisconsin,1,0,0,0%,42.72564000000001,-87.78955,2020-03-17 21:54 EDT
Wood,Wisconsin,1,0,0,0%,44.47523,-90.16062,2020-03-17 21:54 EDT
Outagamie,Wisconsin,1,0,0,0%,44.41615179,-88.46497822,2020-03-17 21:54 EDT
Davidson,Tennessee,46,21,0,0%,36.16956079999999,-86.78475676,2020-03-17 21:54 EDT
Williamson,Tennessee,21,3,0,0%,35.89382673,-86.89863959,2020-03-17 21:54 EDT
Shelby,Tennessee,3,1,0,0%,31.95656,-94.31826,2020-03-17 21:54 EDT
Knox,Tennessee,2,1,0,0%,35.9956069,-83.93465204,2020-03-17 21:54 EDT
Sullivan,Tennessee,1,0,0,0%,36.51280182,-82.30449503,2020-03-17 21:54 EDT
Hamilton,Tennessee,1,0,0,0%,35.17932044,-85.16684143,2020-03-17 21:54 EDT
Jefferson,Tennessee,1,0,0,0%,36.05717538,-83.45179448,2020-03-17 21:54 EDT
Rutherford,Tennessee,1,0,0,0%,35.84274327,-86.41675248,2020-03-17 21:54 EDT
Campbell,Tennessee,1,0,0,0%,36.40345626,-84.14936087,2020-03-17 21:54 EDT
Sevier,Tennessee,1,0,0,0%,35.78406841,-83.52422241,2020-03-17 21:54 EDT
Fairfield,Connecticut,48,19,0,0%,41.16633,-73.22876,2020-03-17 21:54 EDT
New Haven,Connecticut,8,4,0,0%,41.30801,-72.92432,2020-03-17 21:54 EDT
Hartford,Connecticut,7,3,0,0%,41.76375,-72.67394,2020-03-17 21:54 EDT
Litchfield,Connecticut,5,1,0,0%,41.74626,-73.18895,2020-03-17 21:54 EDT
Washington,Oregon,21,7,0,0%,45.56005965,-123.098408,2020-03-17 21:54 EDT
Linn,Oregon,15,1,0,0%,44.4887414,-122.5343983,2020-03-17 21:54 EDT
Deschutes,Oregon,6,0,0,0%,44.15924,-121.25967,2020-03-17 21:54 EDT
Clackamas,Oregon,6,4,0,0%,45.41211,-122.56909,2020-03-17 21:54 EDT
Marion,Oregon,4,1,0,0%,44.75045,-122.94052,2020-03-17 21:54 EDT
Multnomah,Oregon,3,1,1,33.3%,45.46975,-122.70562,2020-03-17 21:54 EDT
Jackson,Oregon,2,0,0,0%,42.4321189,-122.7284862,2020-03-17 21:54 EDT
Umatilla,Oregon,2,0,0,0%,45.91768,-119.34203,2020-03-17 21:54 EDT
Polk,Oregon,2,1,0,0%,44.90373452,-123.4127777,2020-03-17 21:54 EDT
​Benton,Oregon,2,0,0,0%,44.491835896000055,-123.42929181899996,2020-03-17 21:54 EDT
Klamath,Oregon,1,0,0,0%,42.69219137,-121.6433518,2020-03-17 21:54 EDT
Douglas,Oregon,1,0,0,0%,43.27977096,-123.1664872,2020-03-17 21:54 EDT
Yamhill,Oregon,1,0,0,0%,45.34037,-123.18787,2020-03-17 21:54 EDT
Lane,Oregon,1,1,0,0%,43.938734975000045,-122.847927288,2020-03-17 21:54 EDT
Arlington,Virginia,13,4,0,0%,38.8905,-77.08629,2020-03-17 21:54 EDT
Fairfax,Virginia,12,2,0,0%,38.84179,-77.30887,2020-03-17 21:54 EDT
James City,Virginia,12,2,1,8.3%,37.31327387,-76.77335259,2020-03-17 21:54 EDT
Loudoun,Virginia,5,0,0,0%,39.09069908,-77.63564793,2020-03-17 21:54 EDT
Virginia Beach City,Virginia,4,0,0,0%,36.74817867,-76.0574891,2020-03-17 21:54 EDT
Prince William,Virginia,4,1,0,0%,38.7024474,-77.4800235,2020-03-17 21:54 EDT
Chesterfield,Virginia,4,2,0,0%,37.37756,-77.50816999999998,2020-03-17 21:54 EDT
Alexandria City,Virginia,2,0,0,0%,38.81838615,-77.08622964,2020-03-17 21:54 EDT
Henrico,Virginia,2,1,0,0%,36.59272,-78.61649,2020-03-17 21:54 EDT
